,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
44,0.50119,0.1,1,0.20883,0.20883,0.70167,44,2.18018,0.124,0.05847,0.55966,5,2D1U,1.0,True,1.492,2,False,left,0.2506,0.2766,0.6936,0.4169,1.3359,1.9436,0.6077,A
45,0.50119,0.1,1,0.44272,0.35919,0.86038,45,2.26372,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.254,0,False,right,-0.2506,0.5051,0.464,-0.0412,1.5146,1.6226,0.108,A
46,0.50119,0.1,1,0.32577,0.40931,0.55966,46,2.18018,-0.232,-0.11694,0.38425,5,2U1D,1.0,False,0.365,4,False,left,0.0,0.3887,0.6309,0.2422,1.256,1.6142,0.3582,A
47,0.50119,1.2,1,0.31742,0.40931,0.76849,47,2.55607,0.124,0.05847,0.55966,5,2D1U,1.0,True,0.245,2,False,left,-0.16706,0.2807,0.9137,0.6329,1.731,2.139,0.408,A
48,0.50119,1.2,1,0.37589,0.42601,0.55131,48,2.21359,-0.286,-0.142,0.35919,5,2U1D,1.0,False,0.734,5,True,left,0.2506,0.3425,0.7767,0.4342,1.168,1.9935,0.8256,A
49,0.50119,0.1,1,0.24224,0.25895,0.44272,49,2.34725,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.413,0,False,left,-0.2506,0.3035,1.0619,0.7585,1.6957,1.8037,0.108,A
50,0.50119,1.2,2,0.38425,0.37589,0.85203,50,2.44749,-0.34,-0.16706,0.33413,5,2U1D,1.0,True,0.274,5,False,left,0.0,1.8034,2.0957,0.2923,0.346,0.9211,0.5751,A
51,0.50119,1.2,2,0.38425,0.28401,0.87709,51,2.58114,0.07,0.03341,0.5346,5,2D1U,1.0,False,0.959,2,False,left,-0.16706,1.7504,2.2414,0.491,0.4332,0.8414,0.4081,A
52,0.50119,0.1,2,0.36754,0.31742,0.55966,52,1.84605,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.239,0,False,left,0.2506,1.5434,1.5698,0.0264,0.3108,0.9187,0.6079,A
53,0.50119,0.1,1,0.31742,0.20048,0.85203,53,1.97136,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.392,0,False,right,-0.2506,0.3819,0.3406,-0.0413,1.382,1.4903,0.1083,A
54,0.50119,0.1,2,0.35083,0.28401,0.44272,54,2.13841,0.124,0.05847,0.55966,5,2D1U,1.0,False,1.893,3,True,left,0.0,1.2861,1.77,0.484,0.4199,0.7777,0.3578,A
55,0.50119,0.1,1,0.3926,0.43437,0.65155,55,2.31384,-0.34,-0.16706,0.33413,5,2U1D,2.0,True,0.289,5,False,right,-0.16706,0.4576,0.6492,0.1916,1.4489,1.6402,0.1912,A
56,0.50119,0.1,2,0.2673,0.28401,0.61814,56,2.26372,0.178,0.09189,0.59308,5,2D1U,2.0,True,1.25,3,False,right,0.2506,1.5009,2.018,0.5171,0.2094,0.8187,0.6093,A
57,0.50119,1.2,1,0.29236,0.42601,0.70167,57,2.82338,0.8,0.40095,0.90215,5,lapse_rate,1.0,True,0.205,0,False,left,-0.2506,0.2566,1.2313,0.9747,2.0234,2.3483,0.3249,A
58,0.50119,0.1,2,0.33413,0.20048,0.5346,58,1.92959,-0.286,-0.142,0.35919,5,2U1D,1.0,True,0.345,6,True,left,0.0,1.3604,1.6437,0.2834,0.4017,0.7605,0.3587,A
59,0.50119,1.2,1,0.41766,0.24224,0.85203,59,2.11336,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,1.176,0,False,right,-0.16706,0.3818,0.5555,0.1737,1.4559,1.8638,0.4078,A
60,0.50119,1.2,1,0.43437,0.31742,0.49284,60,2.10501,-0.286,-0.142,0.35919,5,2U1D,2.0,True,0.393,6,True,right,0.2506,0.3978,0.8317,0.4339,1.1647,1.9904,0.8257,A
61,0.50119,1.2,1,0.42601,0.35919,0.43437,61,2.31384,0.178,0.09189,0.59308,5,2D1U,2.0,False,1.371,3,False,right,-0.2506,0.3906,1.057,0.6664,1.5817,1.9061,0.3244,A
62,0.50119,1.2,2,0.34248,0.35919,0.40095,62,2.22195,0.232,0.11694,0.61814,5,2D1U,2.0,True,0.237,3,False,right,0.0,1.3129,1.8874,0.5745,0.3047,0.879,0.5744,A
63,0.50119,0.1,2,0.43437,0.37589,0.54296,63,1.95465,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.276,0,False,left,-0.16706,1.3813,1.4062,0.025,0.582,0.7733,0.1913,A
64,0.50119,1.2,1,0.33413,0.24224,0.76849,64,2.2303,-0.232,-0.11694,0.38425,5,2U1D,1.0,False,1.376,6,False,left,0.2506,0.2972,0.7556,0.4585,1.3636,2.1884,0.8248,A
65,0.50119,0.1,1,0.40095,0.30907,0.5179,65,2.0883,-0.286,-0.142,0.35919,5,2U1D,2.0,True,0.532,7,True,right,-0.2506,0.4649,0.6814,0.2165,1.3891,1.4977,0.1086,A
66,0.50119,1.2,1,0.20883,0.24224,0.62649,66,1.67899,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.293,0,False,right,0.0,0.1762,0.351,0.1748,0.9433,1.5177,0.5744,A
67,0.50119,0.1,1,0.40095,0.41766,0.5346,67,2.47254,0.232,0.11694,0.61814,5,2D1U,1.0,True,1.283,3,False,left,-0.16706,0.465,0.9396,0.4747,1.6236,1.8152,0.1916,A
68,0.50119,0.1,2,0.29236,0.21718,0.50955,68,2.11336,0.178,0.09189,0.59308,5,2D1U,1.0,False,0.622,4,True,left,0.2506,1.4122,1.9299,0.5177,0.2296,0.8381,0.6085,A
69,0.50119,0.1,2,0.37589,0.2673,0.49284,69,1.99641,-0.286,-0.142,0.35919,5,2U1D,1.0,True,0.323,7,True,left,-0.2506,1.2317,1.5154,0.2838,0.565,0.6734,0.1084,A
70,0.50119,1.2,1,0.45107,0.35083,0.41766,70,1.82099,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.315,0,False,right,0.0,0.4166,0.5917,0.1751,0.9746,1.5494,0.5748,A
71,0.50119,1.2,1,0.33413,0.25895,0.63484,71,1.82935,-0.8,-0.40095,0.10024,5,lapse_rate,2.0,True,0.449,0,False,right,-0.16706,0.3005,0.4748,0.1743,1.1586,1.567,0.4083,A
72,0.50119,1.2,1,0.30072,0.43437,0.49284,72,2.11337,-0.232,-0.11694,0.38425,5,2U1D,2.0,True,1.131,8,True,right,0.2506,0.2643,0.7223,0.458,1.0561,1.8809,0.8248,A
73,0.50119,1.2,2,0.41766,0.2506,0.85203,73,2.63962,0.232,0.11694,0.61814,5,2D1U,2.0,True,0.476,5,True,right,-0.2506,1.7198,2.2938,0.574,0.5108,0.8358,0.325,A
74,0.50119,1.2,2,0.35919,0.30072,0.76849,74,2.54773,0.232,0.11694,0.61814,5,2D1U,2.0,True,0.928,5,True,right,0.0,1.6964,2.2721,0.5757,0.3213,0.8965,0.5752,A
75,0.50119,1.2,2,0.2673,0.28401,0.81026,75,2.76491,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.311,0,False,right,-0.16706,1.5667,2.4253,0.8585,0.3172,0.7259,0.4087,A
76,0.50119,1.2,1,0.2506,0.3926,0.52625,76,2.05489,-0.232,-0.11694,0.38425,5,2U1D,1.0,False,0.255,8,True,left,0.2506,0.2133,0.6719,0.4586,1.0381,1.8631,0.8249,A
77,0.50119,0.1,2,0.40095,0.31742,0.57637,77,2.69808,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.53,0,False,right,-0.2506,1.3374,2.1621,0.8247,0.5871,0.6952,0.1081,A
78,0.50119,0.1,2,0.44272,0.42601,0.54296,78,2.50596,0.178,0.09189,0.59308,5,2D1U,1.0,False,0.215,6,True,left,0.0,1.4729,1.9894,0.5164,0.5068,0.8648,0.358,A
79,0.50119,0.1,1,0.31742,0.27566,0.55966,79,2.01312,-0.286,-0.142,0.35919,5,2U1D,2.0,True,0.733,9,True,right,-0.16706,0.3861,0.6031,0.2169,1.3109,1.5029,0.192,A
80,0.50119,0.1,1,0.25895,0.40931,0.65155,80,2.18019,-0.286,-0.142,0.35919,5,2U1D,2.0,True,1.167,9,True,right,0.2506,0.3272,0.5445,0.2173,1.1358,1.7447,0.6088,A
81,0.50119,0.1,1,0.37589,0.31742,0.79355,81,2.60619,0.232,0.11694,0.61814,5,2D1U,1.0,True,0.364,7,True,left,-0.2506,0.4445,0.9186,0.4741,1.9019,2.0103,0.1084,A
82,0.50119,1.2,2,0.20048,0.2673,0.82697,82,2.69809,0.8,0.40095,0.90215,5,lapse_rate,2.0,True,0.331,0,False,right,0.0,1.6009,2.4596,0.8587,0.1683,0.7423,0.574,A
83,0.50119,1.2,2,0.40931,0.20883,0.46778,83,2.20525,0.232,0.11694,0.61814,5,2D1U,1.0,False,0.321,7,True,left,-0.16706,1.3658,1.9404,0.5745,0.4572,0.8658,0.4086,A
84,0.50119,0.1,2,0.25895,0.3926,0.63484,84,1.88782,-0.8,-0.40095,0.10024,5,lapse_rate,1.0,True,0.289,0,False,left,0.2506,1.51,1.535,0.025,0.2018,0.8096,0.6078,A
85,0.50119,1.2,1,0.34248,0.31742,0.83532,85,2.38066,-0.232,-0.11694,0.38425,5,2U1D,1.0,False,0.283,10,True,left,-0.2506,0.3107,0.7692,0.4585,1.6937,2.0192,0.3255,A
