,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
38,0.49721,0.1,2,0.20717,0.32318,0.67951,38,1.80651,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,True,1.306,0,False,left,-0.16574,1.2968,1.2548,-0.042,0.4216,0.481,0.0594,A
39,0.49721,1.2,1,0.29832,0.44749,0.73752,39,2.24572,-0.462,-0.23203,0.26518,5,2U1D,2.0,True,0.221,2,False,right,0.2486,0.2637,0.5973,0.3335,1.1806,1.9971,0.8165,A
40,0.49721,0.1,2,0.3149,0.21546,0.65465,40,2.37831,0.39,0.19888,0.69609,5,2D1U,2.0,True,0.283,4,True,right,0.0,1.4648,2.0232,0.5583,0.4488,0.6736,0.2248,A
41,0.49721,0.1,1,0.39776,0.19888,0.7541,41,2.11313,-0.462,-0.23203,0.26518,5,2U1D,2.0,True,0.27,2,False,right,-0.16574,0.5283,0.5206,-0.0077,1.4951,1.554,0.0589,A
42,0.49721,0.1,2,0.3149,0.4392,0.52207,42,2.46947,0.39,0.19888,0.69609,5,2D1U,2.0,True,0.111,4,True,right,0.2486,1.4591,2.0176,0.5585,0.3262,0.8013,0.4751,A
43,0.49721,0.1,2,0.36462,0.38119,0.82039,43,2.96667,0.8,0.39776,0.90326,5,lapse_rate,2.0,True,0.133,0,False,right,0.0,1.6786,2.4453,0.7667,0.4956,0.7205,0.225,A
44,0.49721,1.2,2,0.42262,0.32318,0.58007,44,2.49431,0.336,0.16574,0.67123,5,2D1U,2.0,True,0.358,4,False,right,-0.16574,1.4874,2.13,0.6426,0.4707,0.8715,0.4007,A
45,0.49721,1.2,1,0.44749,0.28175,0.47235,45,1.79824,-0.8,-0.39776,0.09944,5,lapse_rate,1.0,False,0.413,0,False,left,0.2486,0.4145,0.5814,0.1669,0.8981,1.7146,0.8165,A
46,0.49721,1.2,1,0.20717,0.2486,0.57179,46,1.82309,-0.408,-0.20717,0.29832,5,2U1D,2.0,True,0.517,2,False,right,0.0,0.1712,0.5381,0.367,1.0793,1.6464,0.5671,A
47,0.49721,1.2,2,0.3729,0.21546,0.72095,47,2.10484,-0.408,-0.20717,0.29832,5,2U1D,1.0,True,0.65,2,False,left,-0.16574,1.5821,1.8493,0.2672,0.4237,0.8241,0.4003,A
