,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
11,0.49851,0.1,2,0.23264,0.36558,0.47359,11,1.62017,-0.9,-0.44866,0.04985,5,lapse_rate,1.0,True,0.517,0,False,left,-0.24926,1.2527,1.2195,-0.0332,0.2777,0.6943,0.4166,A
12,0.49851,1.2,2,0.21602,0.23264,0.88901,12,2.55902,0.45,0.22433,0.72284,5,2D1U,1.0,False,1.921,0,False,left,0.08309,1.7883,2.4382,0.6499,0.1048,0.8301,0.7253,A
13,0.49851,1.2,1,0.36558,0.26587,0.60652,13,2.01066,-0.45,-0.22433,0.27418,5,2U1D,1.0,False,0.383,0,False,left,-0.24926,0.3026,0.7194,0.4167,1.3859,1.7778,0.392,A
14,0.49851,0.1,1,0.33234,0.24926,0.70623,14,2.02729,-0.51,-0.25756,0.24095,5,2U1D,2.0,True,0.35,1,True,right,0.08309,0.2526,0.6613,0.4088,1.2441,1.9939,0.7498,A
15,0.49851,0.1,2,0.29911,0.28249,0.82254,15,2.65873,0.51,0.25756,0.75608,5,2D1U,2.0,True,0.25,1,True,right,-0.24926,1.6635,2.3385,0.675,0.3389,0.7555,0.4165,A
16,0.49851,1.2,1,0.38219,0.3905,0.54836,16,2.76673,0.9,0.44866,0.94717,5,lapse_rate,1.0,True,0.433,0,False,left,0.08309,0.3139,1.4059,1.092,1.8473,2.5722,0.7248,A
17,0.49851,1.2,1,0.32403,0.21602,0.45697,17,2.25161,0.51,0.25756,0.75608,5,2D1U,1.0,True,0.407,1,True,left,-0.24926,0.2556,1.1559,0.9003,1.6727,2.0637,0.391,A
18,0.49851,1.2,1,0.40712,0.40712,0.63145,18,2.89137,0.9,0.44866,0.94717,5,lapse_rate,1.0,True,0.442,0,False,left,0.08309,0.342,1.4336,1.0916,1.9581,2.6833,0.7252,A
19,0.49851,1.2,2,0.40712,0.3905,0.65637,19,2.19345,-0.51,-0.25756,0.24095,5,2U1D,1.0,True,0.453,1,True,left,-0.24926,1.5817,1.749,0.1674,0.4657,0.857,0.3913,A
20,0.49851,0.1,2,0.34065,0.26587,0.61483,20,2.45932,0.474,0.24095,0.73946,5,2D1U,2.0,True,0.124,2,True,right,0.08309,1.6658,2.3241,0.6583,0.2155,0.9667,0.7513,A
21,0.49851,0.1,1,0.21602,0.27418,0.44035,21,1.69493,-0.474,-0.24095,0.26587,5,2U1D,2.0,True,0.223,2,True,right,-0.24926,0.1323,0.5658,0.4335,1.049,1.4662,0.4172,A
22,0.49851,0.1,2,0.41543,0.41543,0.58991,22,2.86645,0.9,0.44866,0.94717,5,lapse_rate,2.0,True,0.366,0,False,right,0.08309,1.7154,2.5821,0.8667,0.2909,1.0407,0.7498,A
