,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
30,0.50129,1.2,1,0.36762,0.30078,0.55978,30,2.33102,0.2,0.10026,0.60155,5,2D1U,1.0,True,0.383,3,True,left,0.08355,0.2333,1.1002,0.8669,1.483,2.3337,0.8508,A,0.27
31,0.50129,1.2,1,0.26736,0.35926,0.64333,31,2.7237,0.9,0.45116,0.95246,5,lapse_rate,1.0,True,0.541,0,False,left,-0.25065,0.1361,1.3523,1.2162,1.9856,2.5023,0.5168,A,0.27
32,0.50129,0.1,1,0.30913,0.24229,0.48458,32,1.56235,-0.95,-0.47623,0.02506,5,lapse_rate,2.0,True,0.283,0,False,right,0.08355,0.1723,0.4722,0.3,0.7798,1.6387,0.8589,A,0.275
33,0.50129,1.2,1,0.29242,0.30078,0.64333,33,2.06366,-0.34,-0.1671,0.32584,5,1D2U,2.0,True,0.491,2,True,right,-0.25065,0.1553,0.7473,0.592,1.3802,1.8971,0.5169,A,0.27
34,0.50129,0.1,2,0.23394,0.29242,0.56813,34,2.17227,0.16,0.08355,0.57649,5,2D1U,2.0,True,0.359,4,True,right,0.08355,1.3472,2.197,0.8498,0.0555,0.9139,0.8584,A,0.275
35,0.50129,0.1,1,0.25065,0.4261,0.43445,35,2.18898,0.16,0.08355,0.57649,5,2D1U,2.0,False,1.142,4,True,right,-0.25065,0.1177,0.9682,0.8505,1.3927,1.9182,0.5256,A,0.275
36,0.50129,1.2,2,0.32584,0.34255,0.43445,36,1.62919,-0.95,-0.47623,0.02506,5,lapse_rate,1.0,True,0.326,0,False,left,0.08355,1.2983,1.59,0.2916,0.1488,0.9984,0.8496,A,0.27
37,0.50129,1.2,2,0.38432,0.27571,0.55978,37,2.07201,-0.3,-0.15039,0.35091,5,1D2U,1.0,True,0.341,2,False,left,-0.25065,1.3181,1.9351,0.617,0.3764,0.8931,0.5167,A,0.27
38,0.50129,1.2,1,0.38432,0.259,0.55142,38,2.64849,0.9,0.45116,0.95246,5,lapse_rate,1.0,True,0.358,0,False,left,0.08355,0.2485,1.4651,1.2167,1.84,2.6901,0.8502,A,0.27
39,0.50129,1.2,1,0.29242,0.30913,0.62662,39,2.33101,0.2,0.10026,0.60155,5,2D1U,1.0,True,0.35,5,True,left,-0.25065,0.1578,1.0244,0.8667,1.641,2.1576,0.5166,A,0.27
40,0.50129,0.1,1,0.36762,0.27571,0.40103,40,1.89656,-0.3,-0.15039,0.35091,5,1D2U,2.0,True,0.113,2,False,right,0.08355,0.2313,0.8558,0.6246,1.0808,1.939,0.8582,A,0.275
41,0.50129,0.1,1,0.32584,0.23394,0.56813,41,1.99682,-0.26,-0.13368,0.36762,5,1D2U,2.0,True,0.4,2,False,right,-0.25065,0.1885,0.8303,0.6418,1.3878,1.9135,0.5257,A,0.275
