,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
589,0.50002,1.2,2,0.27501,0.21668,0.63336,589,2.41677,0.58,0.29168,0.7917,5,2D1U,2.0,True,0.694,75,False,right,-0.25001,1.3523,2.1116,0.7593,0.3694,0.6862,0.3168,A
590,0.50002,0.1,1,0.23334,0.33335,0.45002,590,2.28343,0.526,0.26668,0.7667,5,2D1U,1.0,True,0.596,76,True,left,0.08334,0.3654,0.8655,0.5,1.4068,1.7232,0.3163,A
591,0.50002,0.1,2,0.35002,0.25001,0.68336,591,2.55011,0.526,0.26668,0.7667,5,2D1U,2.0,True,0.328,76,True,right,-0.25001,1.407,2.041,0.6339,0.6074,0.5909,-0.0164,A
592,0.50002,1.2,1,0.27501,0.27501,0.8667,592,2.38343,-0.064,-0.03333,0.46669,5,2U1D,2.0,True,0.112,74,True,right,0.08334,0.2386,0.7726,0.534,1.5647,2.2139,0.6492,A
593,0.50002,1.2,1,0.21668,0.28335,0.51669,593,2.00843,-0.01,-0.00833,0.49169,5,2U1D,2.0,True,0.228,74,False,right,-0.25001,0.1812,0.7398,0.5586,1.3489,1.6651,0.3162,A
594,0.50002,0.1,2,0.21668,0.40002,0.45835,594,2.30844,0.472,0.23334,0.73337,5,2D1U,2.0,True,0.179,76,False,right,0.08334,1.2193,1.82,0.6006,0.3111,0.6282,0.3172,A
595,0.50002,0.1,2,0.41669,0.35002,0.54169,595,2.30011,-0.01,-0.00833,0.49169,5,2U1D,1.0,True,0.664,74,False,left,-0.25001,1.3322,1.6906,0.3584,0.6732,0.6569,-0.0163,A
596,0.50002,1.2,2,0.24168,0.21668,0.54169,596,2.23344,0.472,0.23334,0.73337,5,2D1U,2.0,True,0.15,76,False,right,0.08334,1.3906,2.0903,0.6997,0.1646,0.8153,0.6507,A
597,0.50002,1.2,2,0.43335,0.40002,0.80837,597,2.66678,0.044,0.025,0.52502,5,2U1D,1.0,False,0.762,74,False,left,-0.25001,1.6823,2.1742,0.4918,0.5241,0.8412,0.3172,A
598,0.50002,0.1,2,0.21668,0.20001,0.49169,598,1.95842,0.098,0.05,0.55002,5,2U1D,2.0,True,0.266,75,True,right,0.08334,1.248,1.6652,0.4171,0.3064,0.6236,0.3172,A
