,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
419,0.49781,0.1,1,0.29039,0.20742,0.8048,419,2.24016,-0.118,-0.05808,0.43974,5,2U1D,2.0,True,0.358,56,True,right,-0.08297,0.2711,0.746,0.4749,1.5794,2.0296,0.4502,A
420,0.49781,1.2,1,0.43974,0.29869,0.84628,420,2.52226,-0.118,-0.05808,0.43974,5,2U1D,1.0,False,0.464,56,True,left,0.16594,0.3565,0.9731,0.6166,1.6565,2.4979,0.8413,A
421,0.49781,1.2,2,0.23231,0.24891,0.52271,421,2.19868,0.402,0.19913,0.69694,5,2D1U,2.0,True,0.412,52,True,right,-0.08297,1.3872,1.9958,0.6085,0.1873,0.779,0.5916,A
422,0.49781,0.1,1,0.35677,0.42314,0.52271,422,2.48078,0.366,0.18253,0.68035,5,2D1U,1.0,True,0.111,52,False,left,0.16594,0.3439,1.0607,0.7167,1.4859,2.1858,0.7,A
423,0.49781,0.1,2,0.24891,0.34847,0.87118,423,2.38951,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.258,57,True,left,-0.08297,1.6118,2.0203,0.4085,0.2702,0.7204,0.4502,A
424,0.49781,1.2,2,0.2655,0.2655,0.42314,424,2.1323,0.366,0.18253,0.68035,5,2D1U,1.0,False,0.259,52,False,left,0.16594,1.4499,2.0417,0.5918,0.0999,0.9418,0.8419,A
425,0.49781,1.2,1,0.35677,0.20742,0.60567,425,2.09081,-0.154,-0.07467,0.42314,5,2U1D,1.0,False,0.375,57,True,left,-0.08297,0.2739,0.8741,0.6002,1.4407,2.0323,0.5915,A
426,0.49781,0.1,2,0.35677,0.30699,0.68864,426,2.54715,0.402,0.19913,0.69694,5,2D1U,2.0,True,0.287,53,True,right,0.16594,1.6646,2.348,0.6833,0.2564,0.9563,0.6998,A
427,0.49781,0.1,2,0.38166,0.34847,0.42314,427,2.05763,-0.19,-0.09127,0.40655,5,2U1D,1.0,True,0.458,57,False,left,-0.08297,1.3011,1.6932,0.392,0.4095,0.8594,0.45,A
428,0.49781,1.2,1,0.22402,0.34017,0.60567,428,2.36461,0.402,0.19913,0.69694,5,2D1U,2.0,False,0.625,53,True,right,0.16594,0.1419,1.0171,0.8752,1.4586,2.3004,0.8418,A
429,0.49781,1.2,2,0.32358,0.38995,0.63057,429,2.56374,0.438,0.21572,0.72183,5,2D1U,1.0,False,0.109,53,False,left,-0.08297,1.5898,2.2232,0.6333,0.2814,0.8731,0.5917,A
430,0.49781,0.1,2,0.41485,0.29039,0.68864,430,2.29824,-0.19,-0.09127,0.40655,5,2U1D,1.0,True,2.233,57,False,left,0.16594,1.7219,2.1135,0.3917,0.3135,1.0136,0.7001,A
431,0.49781,0.1,1,0.38995,0.38995,0.68035,431,2.3812,-0.154,-0.07467,0.42314,5,2U1D,2.0,True,0.275,58,True,right,-0.08297,0.3753,0.8337,0.4584,1.5421,1.9921,0.45,A
432,0.49781,1.2,2,0.41485,0.38995,0.82139,432,2.86242,0.474,0.24061,0.73842,5,2D1U,2.0,True,0.279,53,False,right,0.16594,1.9977,2.6476,0.65,0.2474,1.0894,0.842,A
433,0.49781,1.2,2,0.21572,0.2738,0.40655,433,2.1323,0.474,0.24061,0.73842,5,2D1U,1.0,False,0.11,53,False,left,-0.08297,1.255,1.905,0.65,0.1717,0.7636,0.5919,A
434,0.49781,0.1,2,0.24061,0.44803,0.82139,434,2.76286,0.51,0.2572,0.75502,5,2D1U,2.0,True,0.151,53,False,right,0.16594,1.685,2.427,0.742,0.1434,0.8436,0.7002,A
435,0.49781,0.1,1,0.23231,0.21572,0.61397,435,2.31483,0.51,0.2572,0.75502,5,2D1U,2.0,False,0.229,53,False,right,-0.08297,0.2139,1.0054,0.7915,1.6471,2.097,0.4499,A
436,0.49781,1.2,2,0.29039,0.34847,0.44803,436,2.00784,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.192,58,True,left,0.16594,1.4973,1.8306,0.3333,0.1223,0.964,0.8417,A
437,0.49781,1.2,2,0.2738,0.43974,0.46463,437,2.11572,-0.118,-0.05808,0.43974,5,2U1D,1.0,True,0.171,58,False,left,-0.08297,1.3706,1.7206,0.3499,0.2291,0.8205,0.5914,A
438,0.49781,0.1,2,0.37336,0.19913,0.48952,438,2.33143,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.142,53,False,right,0.16594,1.4774,2.2357,0.7583,0.269,0.9691,0.7,A
439,0.49781,0.1,2,0.23231,0.2572,0.58908,439,2.01614,-0.118,-0.05808,0.43974,5,2U1D,1.0,True,0.236,58,False,left,-0.08297,1.3118,1.7369,0.4251,0.2534,0.7035,0.45,A
440,0.49781,1.2,2,0.44803,0.43974,0.8131,440,2.97029,0.546,0.2738,0.77161,5,2D1U,1.0,False,0.275,53,False,left,0.16594,2.0268,2.7102,0.6834,0.2853,1.1269,0.8416,A
441,0.49781,1.2,1,0.42314,0.38995,0.71353,441,2.48076,-0.082,-0.04148,0.45633,5,2U1D,1.0,False,0.342,58,False,left,-0.08297,0.343,0.9766,0.6336,1.6515,2.2432,0.5917,A
442,0.49781,0.1,1,0.24891,0.28209,0.8048,442,2.62182,0.582,0.29039,0.78821,5,2D1U,1.0,True,0.175,53,False,left,0.16594,0.2274,1.0527,0.8252,1.761,2.461,0.7,A
443,0.49781,0.1,1,0.38995,0.35677,0.82139,443,2.85413,0.582,0.29039,0.78821,5,2D1U,1.0,True,0.11,53,False,left,-0.08297,0.3727,1.1976,0.825,2.0475,2.4978,0.4503,A
444,0.49781,1.2,1,0.42314,0.41485,0.60567,444,2.38121,-0.118,-0.05808,0.43974,5,2U1D,1.0,False,0.111,59,True,left,0.16594,0.3392,0.9557,0.6165,1.3975,2.2391,0.8417,A
445,0.49781,1.2,2,0.23231,0.35677,0.69694,445,2.20697,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.295,59,False,left,-0.08297,1.5645,1.8984,0.3339,0.1895,0.7813,0.5919,A
446,0.49781,0.1,1,0.23231,0.34847,0.61397,446,2.46417,0.546,0.2738,0.77161,5,2D1U,1.0,True,0.11,54,True,left,0.16594,0.216,1.0242,0.8083,1.5406,2.2406,0.7001,A
447,0.49781,0.1,2,0.2572,0.34847,0.73013,447,2.25675,-0.154,-0.07467,0.42314,5,2U1D,1.0,True,0.283,59,False,left,-0.08297,1.4806,1.8889,0.4083,0.2807,0.7308,0.4501,A
448,0.49781,1.2,2,0.24061,0.37336,0.84628,448,2.72967,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.267,54,True,right,0.16594,1.8523,2.5363,0.684,0.0773,0.919,0.8417,A
449,0.49781,1.2,2,0.43974,0.30699,0.69694,449,2.38122,-0.118,-0.05808,0.43974,5,2U1D,1.0,True,0.296,60,True,left,-0.08297,1.7758,2.1259,0.3502,0.401,0.9929,0.5919,A
450,0.49781,0.1,2,0.28209,0.28209,0.71353,450,2.21526,-0.118,-0.05808,0.43974,5,2U1D,1.0,True,0.291,60,True,left,0.16594,1.6125,2.0371,0.4246,0.1793,0.8788,0.6994,A
451,0.49781,0.1,1,0.28209,0.23231,0.69694,451,2.46417,0.51,0.2572,0.75502,5,2D1U,1.0,True,0.584,54,False,left,-0.08297,0.2678,1.0593,0.7916,1.7844,2.2345,0.4501,A
452,0.49781,1.2,2,0.43144,0.38995,0.42314,452,2.19867,-0.082,-0.04148,0.45633,5,2U1D,1.0,True,0.217,60,False,left,0.16594,1.6139,1.9808,0.3669,0.2643,1.1055,0.8412,A
453,0.49781,1.2,2,0.2572,0.20742,0.55589,453,2.27334,0.51,0.2572,0.75502,5,2D1U,1.0,False,0.298,54,False,left,-0.08297,1.4531,2.1196,0.6665,0.2196,0.8113,0.5917,A
454,0.49781,0.1,1,0.23231,0.38995,0.46463,454,2.04103,-0.082,-0.04148,0.45633,5,2U1D,2.0,True,0.111,60,False,right,0.16594,0.2153,0.7071,0.4918,1.0735,1.7735,0.6999,A
455,0.49781,0.1,2,0.41485,0.30699,0.7965,455,2.78776,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.635,55,True,right,-0.08297,1.7118,2.4702,0.7583,0.4454,0.8951,0.4497,A
456,0.49781,1.2,2,0.31528,0.39825,0.59738,456,2.58033,0.546,0.2738,0.77161,5,2D1U,2.0,True,0.333,55,True,right,0.16594,1.6711,2.3545,0.6834,0.1462,0.9878,0.8416,A
457,0.49781,1.2,2,0.22402,0.29869,0.48952,457,1.98296,-0.046,-0.02489,0.47292,5,2U1D,1.0,True,0.257,60,False,left,-0.08297,1.3463,1.7303,0.384,0.1804,0.772,0.5917,A
458,0.49781,0.1,1,0.29869,0.38995,0.82969,458,2.48906,-0.046,-0.02489,0.47292,5,2U1D,2.0,True,0.216,60,False,right,0.16594,0.2795,0.7878,0.5083,1.5212,2.2212,0.7,A
