,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
91,91,0.50017,0.1,1,0.44182,0.26676,0.56686,91,1.82563,-0.9,-0.45016,0.05002,5,lapse_rate,2.0,True,1.198,0,False,right,0.0,0.4423,0.4925,0.0502,1.0583,1.5581,0.4997,V
92,92,0.50017,0.1,2,0.37513,0.41681,0.65856,92,2.00069,-0.9,-0.45016,0.05002,5,lapse_rate,1.0,True,0.292,0,False,left,0.0,1.5351,1.5845,0.0494,0.3767,0.8761,0.4993,A
93,93,0.50017,1.2,1,0.40014,0.40847,0.65022,93,2.6259,0.34,0.16672,0.6669,5,3D1U,2.0,False,0.395,3,True,right,0.0,0.3961,1.0635,0.6674,1.7124,2.2134,0.501,A
94,94,0.50017,0.1,2,0.44182,0.40014,0.7586,94,2.36749,-0.46,-0.23341,0.26676,5,1D2U,1.0,True,0.287,4,False,left,0.0,1.6961,1.9623,0.2662,0.4372,0.9374,0.5002,V
95,95,0.50017,1.2,1,0.35846,0.43348,0.70858,95,2.15074,-0.7,-0.35012,0.15005,5,1D3U,2.0,True,1.015,4,True,right,0.0,0.3565,0.5059,0.1494,1.2151,1.7153,0.5002,V
96,96,0.50017,0.1,1,0.34178,0.32511,0.40014,96,2.27578,0.42,0.20841,0.70858,5,2D1U,2.0,False,0.275,2,True,right,0.0,0.3391,1.047,0.7079,1.4475,1.9474,0.5,A
97,97,0.50017,1.2,1,0.25009,0.43348,0.4835,97,2.40083,0.46,0.23341,0.73359,5,2D1U,2.0,False,0.768,2,False,right,0.0,0.2524,0.9868,0.7345,1.4688,1.9696,0.5008,V
98,98,0.50017,0.1,2,0.26676,0.30844,0.54185,98,1.88398,-0.46,-0.23341,0.26676,5,1D2U,1.0,True,0.251,4,False,left,0.0,1.3106,1.5767,0.2662,0.2688,0.7689,0.5001,V
99,99,0.50017,1.2,1,0.21674,0.26676,0.51685,99,1.65057,-0.7,-0.35012,0.15005,5,1D3U,1.0,False,1.059,4,True,left,0.0,0.2176,0.3674,0.1499,0.8833,1.3845,0.5013,V
100,100,0.50017,1.2,1,0.35012,0.44182,0.62522,100,2.86766,0.9,0.45016,0.95033,5,lapse_rate,2.0,False,0.332,0,False,right,0.0,0.3463,1.2964,0.9502,1.9207,2.4215,0.5009,V
101,101,0.50017,0.1,2,0.40847,0.3918,0.65856,101,2.65091,0.38,0.19173,0.69191,5,3D1U,2.0,True,0.226,4,True,right,0.0,1.5677,2.2597,0.692,0.4097,0.9091,0.4995,V
102,102,0.50017,1.2,1,0.29177,0.31678,0.79194,102,2.85099,0.9,0.45016,0.95033,5,lapse_rate,1.0,True,0.322,0,False,left,0.0,0.2891,1.2396,0.9504,2.0303,2.5306,0.5003,V
103,103,0.50017,1.2,2,0.35846,0.27509,0.45849,103,1.88398,-0.42,-0.20841,0.29177,5,1D2U,1.0,True,1.621,4,False,left,0.0,1.3149,1.6064,0.2915,0.357,0.8573,0.5004,A
104,104,0.50017,0.1,1,0.32511,0.42515,0.75026,104,2.6926,0.38,0.19173,0.69191,5,3D1U,1.0,True,0.231,4,True,left,0.0,0.3258,1.0178,0.692,1.7678,2.2677,0.4999,V
105,105,0.50017,1.2,1,0.31678,0.35846,0.55853,105,2.4842,0.5,0.25009,0.75026,5,2D1U,2.0,False,0.463,2,False,right,0.0,0.319,1.0693,0.7503,1.6287,2.1277,0.499,V
106,106,0.50017,0.1,2,0.35012,0.26676,0.86697,106,2.1174,-0.74,-0.36679,0.13338,5,1D3U,1.0,True,0.358,5,True,left,0.0,1.7173,1.8505,0.1332,0.351,0.8506,0.4996,A
107,107,0.50017,1.2,2,0.25842,0.35846,0.41681,107,2.30079,0.54,0.26676,0.76693,5,2D1U,1.0,False,0.632,2,False,left,0.0,1.1744,1.9405,0.7661,0.2569,0.7573,0.5005,V
108,108,0.50017,0.1,1,0.20841,0.21674,0.45016,108,1.50886,-0.74,-0.36679,0.13338,5,1D3U,2.0,True,0.561,5,True,right,0.0,0.2106,0.3438,0.1332,0.7943,1.2943,0.4999,A
109,109,0.50017,1.2,2,0.37513,0.20841,0.62522,109,2.40084,0.38,0.19173,0.69191,5,3D1U,2.0,True,0.267,4,True,right,0.0,1.5048,2.1945,0.6896,0.3775,0.8773,0.4998,A
110,110,0.50017,0.1,1,0.28343,0.40847,0.55853,110,2.04237,-0.42,-0.20841,0.29177,5,1D2U,2.0,True,0.291,4,False,right,0.0,0.2794,0.5719,0.2925,1.1295,1.6299,0.5004,A
111,111,0.50017,0.1,2,0.33345,0.38347,0.75026,111,2.91768,0.9,0.45016,0.95033,5,lapse_rate,2.0,True,0.23,0,False,right,0.0,1.5797,2.5288,0.9491,0.3293,0.8296,0.5003,A
112,112,0.50017,0.1,2,0.20007,0.38347,0.79194,112,2.82598,0.9,0.45016,0.95033,5,lapse_rate,2.0,True,0.248,0,False,right,0.0,1.4896,2.4395,0.9499,0.1981,0.6977,0.4996,V
113,113,0.50017,1.2,1,0.35846,0.43348,0.73359,113,2.6926,0.34,0.16672,0.6669,5,3D1U,1.0,True,0.557,5,True,left,0.0,0.3615,1.0275,0.666,1.7617,2.262,0.5004,A
114,114,0.50017,0.1,2,0.21674,0.43348,0.80028,114,2.74261,0.58,0.29177,0.79194,5,2D1U,2.0,True,0.279,2,False,right,0.0,1.514,2.3049,0.7909,0.2135,0.7149,0.5014,V
115,115,0.50017,1.2,1,0.23341,0.25842,0.64189,115,1.94233,-0.38,-0.19173,0.30844,5,1D2U,2.0,True,1.095,4,False,right,0.0,0.2315,0.5401,0.3086,1.1816,1.6817,0.5001,V
