,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
47,47,0.50397,1.2,1,0.42135,0.31395,0.53702,47,1.82586,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,False,0.301,0,False,left,0.0,0.4228,0.4732,0.0504,1.0141,1.5226,0.5084,A
48,48,0.50397,1.2,2,0.40483,0.23959,0.70225,48,1.90021,-0.9,-0.44614,0.04957,5,1D2U,1.0,True,0.293,3,True,left,0.0,1.6277,1.6787,0.0509,0.4118,0.9205,0.5086,A
49,49,0.50397,0.1,1,0.24785,0.30569,0.70225,49,2.37113,0.22,0.1074,0.61137,5,2D1U,2.0,False,1.458,0,False,right,0.0,0.2498,0.8661,0.6162,1.5747,2.083,0.5083,V
50,50,0.50397,1.2,1,0.40483,0.36352,0.49571,50,2.3794,0.22,0.1074,0.61137,5,3D1U,1.0,True,0.218,0,False,left,0.0,0.4104,1.0263,0.6159,1.5271,2.0346,0.5075,A
51,51,0.50397,0.1,2,0.43788,0.29743,0.42961,51,1.80108,-0.74,-0.37178,0.13219,5,1D3U,1.0,True,0.308,1,False,left,0.0,1.3858,1.5191,0.1333,0.4438,0.9524,0.5086,V
52,52,0.50397,1.2,1,0.30569,0.347,0.57006,52,2.42071,0.38,0.19002,0.69399,5,2D1U,1.0,True,0.433,0,False,left,0.0,0.3083,1.008,0.6996,1.583,2.092,0.509,A
53,53,0.50397,0.1,1,0.28916,0.24785,0.41309,53,2.02413,0.14,0.06609,0.57006,5,3D1U,1.0,True,0.393,1,True,left,0.0,0.291,0.8662,0.5752,1.2839,1.7912,0.5073,A
54,54,0.50397,0.1,1,0.20655,0.38004,0.89228,54,2.93295,0.9,0.44614,0.95011,5,lapse_rate,1.0,True,0.376,0,False,left,0.0,0.2107,1.1695,0.9588,2.0693,2.578,0.5087,A
55,55,0.50397,1.2,1,0.44614,0.23133,0.67747,55,1.9911,-0.74,-0.37178,0.13219,5,1D3U,1.0,False,1.201,1,False,left,0.0,0.4473,0.5811,0.1338,1.2638,1.7727,0.5089,V
56,56,0.50397,0.1,2,0.29743,0.23959,0.67747,56,1.78455,-0.86,-0.42961,0.06609,5,1D2U,1.0,True,0.317,4,True,left,0.0,1.4894,1.5562,0.0668,0.2978,0.8063,0.5085,A
57,57,0.50397,1.2,1,0.26438,0.38004,0.43788,57,1.69367,-0.78,-0.38831,0.1074,5,1D3U,2.0,True,0.891,2,True,right,0.0,0.2702,0.3791,0.1089,0.8207,1.3294,0.5087,A
58,58,0.50397,0.1,1,0.29743,0.38831,0.60311,58,1.85891,-0.86,-0.42961,0.06609,5,1D2U,2.0,True,0.323,4,True,right,0.0,0.3022,0.3693,0.0671,0.9777,1.4859,0.5081,A
59,59,0.50397,1.2,1,0.26438,0.26438,0.42961,59,2.15633,0.38,0.19002,0.69399,5,2D1U,2.0,False,3.084,0,False,right,0.0,0.2648,0.964,0.6992,1.3981,1.9066,0.5086,V
60,60,0.50397,0.1,2,0.37178,0.23959,0.58659,60,1.7515,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,True,0.401,0,False,left,0.0,1.4757,1.5258,0.0501,0.3748,0.8835,0.5087,A
61,61,0.50397,0.1,1,0.42961,0.35526,0.71878,61,2.57768,0.14,0.06609,0.57006,5,3D1U,1.0,True,0.276,1,True,left,0.0,0.4343,1.0103,0.576,1.7343,2.2428,0.5084,V
62,62,0.50397,1.2,2,0.42961,0.43788,0.41309,62,2.73466,0.9,0.44614,0.95011,5,lapse_rate,2.0,True,0.308,0,False,right,0.0,1.3582,2.3173,0.9591,0.4335,0.9425,0.509,V
63,63,0.50397,1.2,2,0.39657,0.43788,0.8427,63,2.94947,0.54,0.27264,0.76835,5,2D1U,2.0,True,0.324,0,False,right,0.0,1.7609,2.536,0.775,0.4026,0.9112,0.5086,A
64,64,0.50397,0.1,2,0.37178,0.24785,0.61964,64,1.85064,-0.78,-0.38831,0.1074,5,1D3U,1.0,True,0.334,2,True,left,0.0,1.5091,1.6181,0.109,0.3759,0.8835,0.5076,V
65,65,0.50397,1.2,1,0.41309,0.40483,0.61964,65,2.03241,-0.82,-0.41309,0.09088,5,1D2U,2.0,True,0.384,4,False,right,0.0,0.4194,0.5104,0.091,1.1366,1.6453,0.5088,A
66,66,0.50397,0.1,1,0.25612,0.37178,0.55354,66,2.25547,0.14,0.06609,0.57006,5,3D1U,2.0,False,1.108,1,True,right,0.0,0.2593,0.8349,0.5756,1.3942,1.9008,0.5066,A
67,67,0.50397,1.2,1,0.37178,0.28916,0.78487,67,2.71813,0.54,0.27264,0.76835,5,2D1U,1.0,True,0.426,0,False,left,0.0,0.3732,1.1486,0.7754,1.9403,2.4479,0.5076,V
68,68,0.50397,0.1,1,0.38831,0.30569,0.83444,68,2.619,0.18,0.09088,0.58659,5,3D1U,1.0,True,0.351,2,True,left,0.0,0.3902,0.9812,0.591,1.8229,2.3315,0.5086,V
69,69,0.50397,1.2,1,0.30569,0.31395,0.52049,69,2.59421,0.9,0.44614,0.95011,5,lapse_rate,1.0,True,0.425,0,False,left,0.0,0.308,1.2664,0.9584,1.7917,2.2998,0.508,A
70,70,0.50397,1.2,1,0.40483,0.20655,0.80966,70,2.01589,-0.82,-0.41309,0.09088,5,1D2U,2.0,True,0.309,4,False,right,0.0,0.4094,0.5008,0.0914,1.3177,1.8259,0.5081,V
71,71,0.50397,0.1,1,0.28916,0.38004,0.5618,71,1.84237,-0.78,-0.38831,0.1074,5,1D3U,2.0,True,0.191,2,True,right,0.0,0.2914,0.4006,0.1092,0.9665,1.4741,0.5076,A
72,72,0.50397,1.2,2,0.33047,0.24785,0.43788,72,1.62757,-0.78,-0.38831,0.1074,5,1D2U,1.0,True,0.302,4,False,left,0.0,1.2799,1.3884,0.1085,0.3298,0.8386,0.5088,A
73,73,0.50397,0.1,2,0.41309,0.28916,0.68573,73,2.84206,0.9,0.44614,0.95011,5,lapse_rate,2.0,True,0.442,0,False,right,0.0,1.6136,2.5721,0.9585,0.4136,0.921,0.5074,A
74,74,0.50397,0.1,2,0.30569,0.32221,0.61964,74,2.47855,0.46,0.23133,0.72704,5,2D1U,2.0,True,0.267,1,True,right,0.0,1.441,2.1739,0.7329,0.3073,0.8169,0.5096,V
75,75,0.50397,1.2,1,0.41309,0.19828,0.49571,75,2.19764,0.18,0.09088,0.58659,5,3D1U,1.0,True,1.382,2,True,left,0.0,0.4194,1.0114,0.592,1.5103,2.0189,0.5086,A
76,76,0.50397,0.1,1,0.20655,0.31395,0.77661,76,1.93327,-0.74,-0.37178,0.13219,5,1D3U,2.0,True,0.325,3,True,right,0.0,0.204,0.3378,0.1338,1.1208,1.6289,0.5081,V
77,77,0.50397,1.2,1,0.35526,0.37178,0.58659,77,1.925,-0.78,-0.38831,0.1074,5,1D2U,2.0,True,2.667,4,False,right,0.0,0.3572,0.4663,0.1091,1.0578,1.5654,0.5076,A
78,78,0.50397,0.1,1,0.33873,0.28916,0.83444,78,2.69334,0.46,0.23133,0.72704,5,2D1U,1.0,True,1.034,1,True,left,0.0,0.3433,1.0773,0.734,1.9191,2.4269,0.5078,V
79,79,0.50397,1.2,1,0.33047,0.2809,0.80966,79,2.51159,0.18,0.09088,0.58659,5,3D1U,2.0,False,0.26,2,True,right,0.0,0.3352,0.9272,0.592,1.7439,2.2524,0.5084,A
80,80,0.50397,0.1,1,0.38004,0.38004,0.47918,80,1.87542,-0.74,-0.37178,0.13219,5,1D3U,2.0,True,0.243,3,True,right,0.0,0.3811,0.5145,0.1334,0.9978,1.5066,0.5088,A
81,81,0.50397,0.1,1,0.28916,0.2809,0.66921,81,2.69335,0.9,0.44614,0.95011,5,lapse_rate,1.0,True,0.284,0,False,left,0.0,0.2895,1.2477,0.9582,1.9221,2.4308,0.5087,A
82,82,0.50397,1.2,2,0.42961,0.43788,0.50397,82,2.00762,-0.74,-0.37178,0.13219,5,1D2U,1.0,True,0.292,4,False,left,0.0,1.4519,1.5852,0.1334,0.4352,0.9439,0.5087,A
83,83,0.50397,0.1,2,0.31395,0.27264,0.66921,83,2.37114,0.22,0.1074,0.61137,5,3D1U,2.0,True,0.608,2,False,right,0.0,1.5007,2.1176,0.6169,0.3173,0.8266,0.5093,V
84,84,0.50397,1.2,1,0.32221,0.39657,0.4544,84,2.37114,0.38,0.19002,0.69399,5,2D1U,1.0,True,0.384,1,False,left,0.0,0.327,1.0262,0.6992,1.4859,1.993,0.5071,V
85,85,0.50397,0.1,2,0.22307,0.30569,0.4544,85,1.61932,-0.74,-0.37178,0.13219,5,1D3U,1.0,True,0.325,3,True,left,0.0,1.191,1.3245,0.1335,0.2239,0.7324,0.5085,A
86,86,0.50397,0.1,2,0.20655,0.24785,0.69399,86,1.70193,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,True,0.328,0,False,left,0.0,1.4123,1.4627,0.0505,0.2043,0.7124,0.5081,A
87,87,0.50397,1.2,2,0.39657,0.36352,0.78487,87,2.18112,-0.74,-0.37178,0.13219,5,1D2U,1.0,True,0.285,4,False,left,0.0,1.7015,1.8356,0.1341,0.4026,0.911,0.5084,V
88,88,0.50397,0.1,1,0.25612,0.30569,0.8014,88,2.01589,-0.7,-0.347,0.14871,5,1D3U,2.0,True,0.377,3,False,right,0.0,0.2604,0.4109,0.1505,1.2191,1.7267,0.5076,V
89,89,0.50397,1.2,1,0.35526,0.2809,0.66094,89,2.75118,0.9,0.44614,0.95011,5,lapse_rate,1.0,True,0.559,0,False,left,0.0,0.3583,1.3168,0.9585,1.9827,2.4925,0.5099,A
90,90,0.50397,1.2,1,0.25612,0.36352,0.83444,90,2.56942,0.22,0.1074,0.61137,5,3D1U,1.0,True,1.067,2,False,left,0.0,0.2597,0.8767,0.6171,1.7175,2.2267,0.5092,A
91,91,0.50397,0.1,2,0.36352,0.28916,0.89228,91,2.74292,0.38,0.19002,0.69399,5,2D1U,2.0,True,0.325,1,False,right,0.0,1.7721,2.4722,0.7001,0.3639,0.8719,0.508,A
92,92,0.50397,1.2,1,0.38004,0.29743,0.57006,92,1.80107,-0.9,-0.44614,0.04957,5,lapse_rate,2.0,True,0.335,0,False,right,0.0,0.382,0.4319,0.0498,1.0063,1.5152,0.5089,A
93,93,0.50397,1.2,1,0.33873,0.35526,0.80966,93,2.15633,-0.7,-0.347,0.14871,5,1D3U,1.0,False,0.251,3,False,left,0.0,0.3449,0.4943,0.1494,1.3121,1.8193,0.5072,A
94,94,0.50397,0.1,2,0.33873,0.44614,0.65268,94,2.5942,0.3,0.14871,0.65268,5,2D1U,2.0,True,0.111,1,False,right,0.0,1.5091,2.1681,0.659,0.3434,0.8515,0.508,V
95,95,0.50397,1.2,2,0.35526,0.24785,0.71052,95,2.42897,0.22,0.1074,0.61137,5,3D1U,1.0,False,0.258,2,False,left,0.0,1.5837,2.2003,0.6166,0.3582,0.8664,0.5082,V
96,96,0.50397,0.1,2,0.42135,0.36352,0.72704,96,2.16459,-0.7,-0.347,0.14871,5,1D2U,1.0,True,0.191,4,False,left,0.0,1.6686,1.8187,0.1501,0.4269,0.9344,0.5075,V
97,97,0.50397,1.2,2,0.347,0.23133,0.67747,97,2.41245,0.3,0.14871,0.65268,5,2D1U,1.0,False,0.151,1,False,left,0.0,1.5388,2.1967,0.6579,0.3462,0.8557,0.5096,A
98,98,0.50397,0.1,1,0.32221,0.23959,0.72704,98,1.94152,-0.7,-0.347,0.14871,5,1D2U,2.0,True,0.293,4,False,right,0.0,0.3201,0.4708,0.1508,1.2049,1.713,0.5081,V
99,99,0.50397,0.1,2,0.20655,0.42135,0.47918,99,1.66062,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,True,0.117,0,False,left,0.0,1.2027,1.2525,0.0497,0.2113,0.7194,0.5081,A
100,100,0.50397,1.2,2,0.38831,0.22307,0.71878,100,2.46203,0.26,0.13219,0.6279,5,3D1U,2.0,True,0.392,2,False,right,0.0,1.6202,2.2539,0.6337,0.3867,0.8953,0.5086,A
101,101,0.50397,0.1,2,0.26438,0.23133,0.49571,101,1.62758,-0.74,-0.37178,0.13219,5,1D3U,1.0,True,0.302,4,True,left,0.0,1.2722,1.4056,0.1335,0.2642,0.773,0.5088,V
102,102,0.50397,1.2,2,0.37178,0.35526,0.76835,102,2.17286,-0.66,-0.33047,0.1735,5,1D2U,1.0,True,0.325,4,False,left,0.0,1.6597,1.8348,0.1751,0.3762,0.884,0.5078,V
103,103,0.50397,0.1,2,0.43788,0.43788,0.87575,103,2.38767,-0.74,-0.37178,0.13219,5,1D3U,1.0,True,0.373,4,True,left,0.0,1.8302,1.9623,0.1321,0.4384,0.9463,0.508,A
104,104,0.50397,0.1,2,0.39657,0.40483,0.65268,104,2.90816,0.9,0.44614,0.95011,5,lapse_rate,2.0,True,0.267,0,False,right,0.0,1.5665,2.5238,0.9573,0.3989,0.9077,0.5088,V
105,105,0.50397,1.2,1,0.37178,0.31395,0.68573,105,2.54464,0.34,0.1735,0.66921,5,2D1U,1.0,True,0.541,2,True,left,0.0,0.3768,1.0515,0.6747,1.744,2.2523,0.5082,A
106,106,0.50397,0.1,2,0.37178,0.33873,0.77661,106,2.61899,0.26,0.13219,0.6279,5,3D1U,1.0,False,0.309,2,False,left,0.0,1.6635,2.2976,0.6342,0.3728,0.8802,0.5073,V
107,107,0.50397,1.2,1,0.36352,0.347,0.66094,107,1.925,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,False,0.509,0,False,left,0.0,0.364,0.4137,0.0497,1.0805,1.5884,0.508,A
108,108,0.50397,1.2,2,0.42135,0.40483,0.63616,108,2.61899,0.3,0.14871,0.65268,5,3D1U,1.0,False,0.267,2,False,left,0.0,1.5741,2.2318,0.6576,0.424,0.9317,0.5078,A
109,109,0.50397,0.1,1,0.43788,0.33047,0.70225,109,2.64378,0.34,0.1735,0.66921,5,2D1U,1.0,True,0.243,2,True,left,0.0,0.4383,1.1136,0.6753,1.8219,2.3303,0.5084,V
110,110,0.50397,1.2,1,0.41309,0.42135,0.76009,110,2.23069,-0.74,-0.37178,0.13219,5,1D3U,1.0,False,0.217,4,True,left,0.0,0.4133,0.5455,0.1322,1.3131,1.8212,0.5081,A
111,111,0.50397,0.1,1,0.36352,0.25612,0.77661,111,2.07372,-0.66,-0.33047,0.1735,5,1D2U,2.0,True,0.267,4,False,right,0.0,0.3677,0.5422,0.1745,1.3256,1.8346,0.5089,V
112,112,0.50397,1.2,2,0.21481,0.33047,0.50397,112,2.2059,0.3,0.14871,0.65268,5,2D1U,2.0,True,0.317,3,True,right,0.0,1.2348,1.8932,0.6584,0.2186,0.727,0.5084,A
113,113,0.50397,0.1,2,0.24785,0.26438,0.61964,113,1.82586,-0.62,-0.31395,0.19002,5,1D2U,1.0,True,0.309,4,False,left,0.0,1.3845,1.5762,0.1917,0.2511,0.7594,0.5083,V
114,114,0.50397,1.2,1,0.38831,0.33047,0.52049,114,1.79281,-0.9,-0.44614,0.04957,5,lapse_rate,1.0,False,0.517,0,False,left,0.0,0.387,0.4377,0.0507,0.9625,1.4712,0.5086,V
115,115,0.50397,1.2,1,0.43788,0.24785,0.50397,115,1.80107,-0.78,-0.38831,0.1074,5,1D3U,2.0,True,0.309,4,False,right,0.0,0.4426,0.5506,0.1081,1.0596,1.5676,0.5081,V
116,116,0.50397,0.1,1,0.43788,0.19828,0.61964,116,2.42898,0.34,0.1735,0.66921,5,3D1U,1.0,True,0.7,2,False,left,0.0,0.4375,1.1124,0.6749,1.7376,2.246,0.5084,V
