,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
71,71,0.49813,0.1,2,0.43171,0.20755,0.71398,71,1.90118,-0.9,-0.44831,0.04981,5,1D3U,1.0,True,0.633,2,False,left,0.0,1.6506,1.7005,0.0499,0.4338,0.9337,0.4999,V
72,72,0.49813,1.2,1,0.34039,0.36529,0.42341,72,2.01742,-0.22,-0.10793,0.3902,5,2D1U,1.0,False,2.9,2,False,left,0.0,0.3428,0.7348,0.392,1.1595,1.6594,0.4999,V
73,73,0.49813,0.1,2,0.36529,0.44001,0.63926,73,2.88913,0.9,0.44831,0.94644,5,lapse_rate,2.0,True,0.108,0,False,right,0.0,1.511,2.4607,0.9498,0.3695,0.8691,0.4996,A
74,74,0.49813,0.1,1,0.32378,0.44831,0.71398,74,2.03401,-0.9,-0.44831,0.04981,5,1D3U,2.0,True,0.284,2,False,right,0.0,0.3278,0.3782,0.0504,1.0949,1.5963,0.5013,A
75,75,0.49813,1.2,1,0.3819,0.32378,0.63926,75,2.19176,-0.3,-0.14944,0.34869,5,1D2U,1.0,False,0.406,4,True,left,0.0,0.3846,0.7344,0.3499,1.3759,1.876,0.5,A
76,76,0.49813,0.1,2,0.3902,0.34869,0.797,76,2.64007,0.22,0.10793,0.60605,5,3D1U,2.0,True,0.158,0,False,right,0.0,1.6912,2.299,0.6078,0.391,0.8901,0.4991,V
77,77,0.49813,1.2,2,0.43171,0.25737,0.89663,77,2.41592,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,0.642,5,True,left,0.0,1.8314,2.1651,0.3337,0.4311,0.9315,0.5004,V
78,78,0.49813,0.1,2,0.36529,0.26567,0.50643,78,1.70194,-0.86,-0.43171,0.06642,5,1D3U,1.0,True,0.458,3,True,left,0.0,1.3745,1.4413,0.0668,0.3664,0.8659,0.4994,A
79,79,0.49813,0.1,2,0.26567,0.29888,0.7804,79,1.89289,-0.9,-0.44831,0.04981,5,lapse_rate,1.0,True,0.453,0,False,left,0.0,1.5471,1.5972,0.0502,0.2638,0.7634,0.4996,A
80,80,0.49813,1.2,1,0.33208,0.34869,0.81361,80,2.59856,0.22,0.10793,0.60605,5,3D1U,1.0,True,1.033,0,False,left,0.0,0.3359,0.9444,0.6085,1.7613,2.2612,0.4999,V
81,81,0.49813,0.1,1,0.42341,0.29888,0.71398,81,2.30799,-0.26,-0.13283,0.37359,5,2D1U,2.0,True,0.141,3,True,right,0.0,0.4217,0.7971,0.3753,1.5139,2.0138,0.4999,A
82,82,0.49813,1.2,1,0.3985,0.19925,0.50643,82,1.93439,-0.34,-0.16604,0.33208,5,1D2U,1.0,False,0.66,5,True,left,0.0,0.4003,0.7334,0.3331,1.2416,1.7416,0.5,V
83,83,0.49813,0.1,1,0.3819,0.34869,0.85512,83,2.15026,-0.86,-0.43171,0.06642,5,1D3U,2.0,True,0.111,3,True,right,0.0,0.386,0.4532,0.0672,1.3109,1.8115,0.5006,V
84,84,0.49813,1.2,2,0.29057,0.34039,0.47322,84,1.99251,-0.22,-0.10793,0.3902,5,2D1U,1.0,True,1.535,4,True,left,0.0,1.2642,1.6559,0.3916,0.2899,0.7895,0.4996,V
85,85,0.49813,0.1,1,0.29888,0.34869,0.55624,85,2.27478,0.14,0.06642,0.57284,5,3D1U,2.0,False,1.95,1,True,right,0.0,0.3035,0.8777,0.5742,1.4358,1.9364,0.5006,A
86,86,0.49813,1.2,1,0.37359,0.42341,0.57284,86,1.91778,-0.9,-0.44831,0.04981,5,lapse_rate,2.0,True,0.334,0,False,right,0.0,0.3769,0.4275,0.0506,1.0019,1.5025,0.5006,A
87,87,0.49813,1.2,1,0.20755,0.21585,0.89663,87,2.12534,-0.38,-0.19095,0.30718,5,1D2U,2.0,True,0.504,5,False,right,0.0,0.2062,0.5137,0.3075,1.4146,1.9144,0.4998,A
88,88,0.49813,0.1,2,0.4151,0.31548,0.44831,88,1.74344,-0.86,-0.43171,0.06642,5,1D3U,1.0,True,0.453,3,True,left,0.0,1.3626,1.4293,0.0667,0.4127,0.9129,0.5003,V
89,89,0.49813,1.2,2,0.42341,0.42341,0.44831,89,2.20006,-0.18,-0.09132,0.4068,5,2D1U,2.0,False,0.358,4,False,right,0.0,1.3786,1.7866,0.4079,0.4282,0.9284,0.5003,V
90,90,0.49813,1.2,1,0.25737,0.29888,0.76379,90,2.76461,0.9,0.44831,0.94644,5,lapse_rate,1.0,True,0.448,0,False,left,0.0,0.2585,1.209,0.9505,1.9757,2.475,0.4993,V
91,91,0.49813,0.1,2,0.19925,0.36529,0.46492,91,2.11704,0.18,0.09132,0.58945,5,3D1U,2.0,True,0.804,2,True,right,0.0,1.1656,1.7571,0.5914,0.1989,0.6988,0.4998,A
92,92,0.49813,1.2,2,0.4151,0.25737,0.53133,92,2.29138,0.18,0.09132,0.58945,5,3D1U,1.0,False,0.655,2,True,left,0.0,1.4493,2.0408,0.5915,0.4153,0.9156,0.5002,V
93,93,0.49813,0.1,1,0.27397,0.20755,0.63096,93,2.01741,-0.18,-0.09132,0.4068,5,2D1U,2.0,True,0.242,4,False,right,0.0,0.277,0.6858,0.4087,1.3189,1.8183,0.4995,A
94,94,0.49813,1.2,2,0.24906,0.37359,0.7804,94,2.20836,-0.38,-0.19095,0.30718,5,1D2U,1.0,True,0.359,5,False,left,0.0,1.5347,1.8427,0.308,0.2512,0.7515,0.5003,A
95,95,0.49813,0.1,2,0.4151,0.21585,0.43171,95,1.65211,-0.82,-0.4068,0.09132,5,1D3U,1.0,True,0.401,3,False,left,0.0,1.3482,1.4401,0.0919,0.4149,0.9151,0.5002,A
96,96,0.49813,0.1,1,0.20755,0.4068,0.51473,96,2.57365,0.9,0.44831,0.94644,5,lapse_rate,1.0,True,0.299,0,False,left,0.0,0.2045,1.1541,0.9496,1.6709,2.1706,0.4997,A
97,97,0.49813,1.2,2,0.44831,0.30718,0.86342,97,2.72309,0.22,0.10793,0.60605,5,3D1U,1.0,False,0.53,2,False,left,0.0,1.8169,2.4252,0.6083,0.4505,0.95,0.4995,A
98,98,0.49813,0.1,2,0.3819,0.21585,0.82191,98,2.00911,-0.82,-0.4068,0.09132,5,1D3U,1.0,True,0.351,3,False,left,0.0,1.7078,1.7996,0.0918,0.383,0.8823,0.4993,V
99,99,0.49813,1.2,2,0.34039,0.22416,0.66417,99,2.15856,-0.14,-0.06642,0.43171,5,2D1U,1.0,True,0.533,4,False,left,0.0,1.5094,1.943,0.4336,0.3426,0.8432,0.5006,V
100,100,0.49813,0.1,2,0.44001,0.42341,0.65587,100,2.3495,-0.34,-0.16604,0.33208,5,1D2U,1.0,True,0.877,6,True,left,0.0,1.5972,1.9299,0.3327,0.4381,0.9378,0.4997,A
101,101,0.49813,0.1,2,0.4068,0.29057,0.73058,101,2.87252,0.9,0.44831,0.94644,5,lapse_rate,2.0,True,0.107,0,False,right,0.0,1.6442,2.5944,0.9501,0.411,0.9106,0.4997,V
102,102,0.49813,1.2,1,0.36529,0.42341,0.52303,102,2.14194,-0.34,-0.16604,0.33208,5,1D2U,2.0,True,0.11,6,True,right,0.0,0.3639,0.6974,0.3336,1.2224,1.7225,0.5,V
103,103,0.49813,0.1,2,0.44831,0.42341,0.50643,103,1.9676,-0.82,-0.4068,0.09132,5,1D3U,1.0,True,0.317,3,False,left,0.0,1.459,1.5502,0.0912,0.4508,0.9506,0.4998,A
104,104,0.49813,1.2,2,0.44001,0.23246,0.49813,104,2.11704,-0.1,-0.04981,0.44831,5,2D1U,2.0,False,0.446,4,False,right,0.0,1.4438,1.8937,0.4499,0.4441,0.944,0.4999,A
105,105,0.49813,0.1,2,0.26567,0.4068,0.61436,105,2.41592,0.26,0.13283,0.63096,5,3D1U,2.0,True,0.422,2,False,right,0.0,1.3866,2.021,0.6344,0.2703,0.7704,0.5001,V
106,106,0.49813,0.1,2,0.32378,0.43171,0.71398,106,2.91404,0.9,0.44831,0.94644,5,lapse_rate,2.0,True,2.209,0,False,right,0.0,1.5422,2.4924,0.9501,0.3256,0.8259,0.5003,A
107,107,0.49813,0.1,2,0.33208,0.35699,0.83021,107,2.06722,-0.9,-0.44831,0.04981,5,lapse_rate,1.0,True,0.384,0,False,left,0.0,1.6696,1.7202,0.0506,0.3363,0.8367,0.5003,V
108,108,0.49813,1.2,1,0.31548,0.4151,0.73889,108,2.41591,-0.1,-0.04981,0.44831,5,2D1U,1.0,False,0.691,4,False,left,0.0,0.3167,0.7666,0.45,1.5079,2.008,0.5001,A
109,109,0.49813,0.1,1,0.33208,0.34039,0.65587,109,1.9344,-0.78,-0.3902,0.10793,5,1D3U,2.0,True,0.308,3,False,right,0.0,0.3362,0.4436,0.1075,1.1024,1.6024,0.5,V
110,110,0.49813,1.2,2,0.43171,0.36529,0.58115,110,2.50724,0.26,0.13283,0.63096,5,3D1U,1.0,False,0.481,2,False,left,0.0,1.5163,2.1496,0.6333,0.4329,0.9324,0.4995,A
111,111,0.49813,0.1,2,0.3902,0.27397,0.71398,111,2.22497,-0.3,-0.14944,0.34869,5,1D2U,1.0,True,0.366,6,False,left,0.0,1.6101,1.9604,0.3503,0.3936,0.8933,0.4997,A
112,112,0.49813,1.2,2,0.23246,0.24906,0.45662,112,1.5442,-0.78,-0.3902,0.10793,5,1D3U,1.0,True,0.408,3,False,left,0.0,1.1874,1.2956,0.1082,0.2291,0.7291,0.4999,A
113,113,0.49813,0.1,1,0.28227,0.3985,0.47322,113,2.00081,-0.3,-0.14944,0.34869,5,1D2U,2.0,True,0.592,6,False,right,0.0,0.2835,0.6334,0.3499,1.1086,1.609,0.5003,A
