,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
66,66,0.49922,0.1,1,0.4077,0.23297,0.857,66,2.26314,-0.474,-0.23297,0.26625,5,3U1D,2.0,True,0.476,2,True,right,0.0,0.4189,0.6858,0.2669,1.5432,2.0442,0.501,A
67,67,0.49922,1.2,2,0.26625,0.26625,0.4077,67,2.22986,0.582,0.29121,0.79044,5,2D1U,1.0,False,0.592,3,False,left,0.0,1.1797,1.9722,0.7925,0.2712,0.7723,0.5011,V
68,68,0.49922,1.2,1,0.24961,0.23297,0.66563,68,1.69735,-0.9,-0.4493,0.04992,5,lapse_rate,2.0,True,0.742,0,False,right,0.0,0.2547,0.3052,0.0505,0.9719,1.4722,0.5003,A
69,69,0.49922,0.1,1,0.29121,0.20801,0.8154,69,2.08009,-0.474,-0.23297,0.26625,5,3U1D,2.0,True,0.5,2,True,right,0.0,0.2949,0.5605,0.2657,1.378,1.8782,0.5003,A
70,70,0.49922,1.2,1,0.25793,0.37442,0.4077,70,1.82216,-0.438,-0.21633,0.28289,5,2U1D,2.0,True,0.367,4,True,right,0.0,0.2654,0.5487,0.2833,0.957,1.4572,0.5002,V
71,71,0.49922,0.1,2,0.28289,0.42434,0.55747,71,2.47947,0.434,0.21633,0.71555,5,3D1U,2.0,True,0.351,2,True,right,0.0,1.3513,2.069,0.7177,0.2941,0.7939,0.4998,A
72,72,0.49922,1.2,2,0.20801,0.31618,0.86532,72,2.69581,0.618,0.30785,0.80708,5,2D1U,2.0,True,0.376,4,True,right,0.0,1.5853,2.3944,0.8091,0.2188,0.719,0.5002,V
73,73,0.49922,1.2,2,0.43266,0.24129,0.59907,73,2.72077,0.9,0.4493,0.94853,5,lapse_rate,2.0,True,0.484,0,False,right,0.0,1.5377,2.4879,0.9502,0.4378,0.9379,0.5001,V
74,74,0.49922,0.1,2,0.38274,0.24129,0.857,74,2.27978,-0.402,-0.19969,0.29953,5,2U1D,1.0,True,0.35,4,False,left,0.0,1.7494,2.0493,0.2999,0.3913,0.8915,0.5002,A
75,75,0.49922,1.2,2,0.43266,0.25793,0.82372,75,2.72908,0.434,0.21633,0.71555,5,3D1U,1.0,False,1.792,2,True,left,0.0,1.7627,2.4783,0.7157,0.4371,0.9377,0.5006,V
