,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
83,0.49938,0.1,2,0.40783,0.24969,0.71578,83,2.25554,-0.23,-0.11652,0.38286,5,1D2U,1.0,True,0.417,9,True,left,-0.08323,1.588,2.2464,0.6584,0.3126,1.0047,0.6921,A,0.275
84,0.49938,1.2,2,0.31627,0.44944,1.29007,84,3.16274,0.21,0.1082,0.60758,5,2D1U,2.0,True,0.291,6,False,right,0.16646,2.1928,3.0676,0.8748,0.1011,1.0344,0.9333,A,0.27
85,0.49938,1.2,2,0.36621,0.3995,0.60758,85,2.2805,-0.19,-0.09155,0.40783,5,1D2U,1.0,True,0.35,10,True,left,-0.08323,1.4307,2.1062,0.6755,0.2733,0.9562,0.6829,A,0.27
86,0.49938,0.1,1,0.25801,0.31627,0.55764,86,2.03913,-0.19,-0.09155,0.40783,5,1D2U,2.0,True,0.391,10,True,right,0.16646,0.1291,0.8127,0.6837,1.1538,2.1045,0.9507,A,0.275
87,0.49938,0.1,2,0.31627,0.38286,0.44944,87,2.07242,-0.15,-0.07491,0.42447,5,1D2U,2.0,False,0.517,10,False,right,-0.08323,1.2302,1.9305,0.7003,0.2227,0.9133,0.6906,A,0.275
88,0.49938,1.2,1,0.44944,0.42447,0.74907,88,2.70497,0.17,0.08323,0.58261,5,2D1U,1.0,True,0.341,7,True,left,0.16646,0.3145,1.1657,0.8512,1.6984,2.632,0.9337,A,0.27
89,0.49938,1.2,2,0.22472,0.25801,0.89889,89,2.28883,-0.19,-0.09155,0.40783,5,1D2U,1.0,True,0.45,11,True,left,-0.08323,1.5812,2.2561,0.6749,0.1314,0.8147,0.6833,A,0.27
90,0.49938,0.1,2,0.63255,0.30795,0.63255,90,2.48026,-0.19,-0.09155,0.40783,5,1D2U,1.0,True,0.408,11,True,left,0.16646,1.8607,2.5441,0.6834,0.4191,1.3609,0.9418,A,0.275
91,0.49938,0.1,1,0.28298,0.22472,0.70746,91,2.29715,0.17,0.08323,0.58261,5,2D1U,2.0,False,0.4,7,True,right,-0.08323,0.1517,1.0101,0.8585,1.6271,2.3266,0.6995,A,0.275
92,0.49938,1.2,1,0.44112,0.4328,0.45777,92,2.25554,-0.15,-0.07491,0.42447,5,1D2U,2.0,True,0.383,12,True,right,0.16646,0.3086,0.9999,0.6912,1.2417,2.1747,0.933,A,0.27
93,0.49938,1.2,2,0.29131,0.41615,0.56596,93,2.38038,0.21,0.1082,0.60758,5,2D1U,2.0,True,0.376,8,True,right,-0.08323,1.3187,2.1939,0.8752,0.2021,0.885,0.6829,A,0.27
94,0.49938,0.1,2,0.3246,0.28298,0.89056,94,2.42199,-0.15,-0.07491,0.42447,5,1D2U,1.0,True,1.117,12,True,left,0.16646,1.8059,2.5058,0.6998,0.1056,1.0471,0.9415,A,0.275
95,0.49938,0.1,2,0.34957,0.29963,0.69081,95,2.44697,0.21,0.1082,0.60758,5,2D1U,2.0,True,0.275,8,True,right,-0.08323,1.5034,2.3873,0.8839,0.254,0.9457,0.6917,A,0.275
96,0.49938,1.2,1,0.35789,0.23304,0.63255,96,2.16398,-0.11,-0.05826,0.44112,5,1D2U,1.0,False,0.4,12,False,left,0.16646,0.2225,0.9298,0.7073,1.3473,2.2804,0.9331,A,0.27
97,0.49938,1.2,1,0.20808,0.37454,0.76572,97,2.43033,0.17,0.08323,0.58261,5,2D1U,1.0,True,0.408,9,True,left,-0.08323,0.0731,0.9227,0.8496,1.5979,2.2809,0.683,A,0.27
98,0.49938,0.1,1,0.42447,0.40783,0.6159,98,2.53019,0.17,0.08323,0.58261,5,2D1U,1.0,True,0.342,9,True,left,0.16646,0.2893,1.1473,0.858,1.5473,2.4891,0.9418,A,0.275
99,0.49938,0.1,1,0.33292,0.3246,0.89056,99,2.47193,-0.15,-0.07491,0.42447,5,1D2U,2.0,True,0.375,13,True,right,-0.08323,0.2033,0.9031,0.6998,1.7032,2.3945,0.6913,A,0.275
100,0.49938,1.2,1,0.39118,0.24969,0.49938,100,2.20559,0.13,0.06658,0.56596,5,2D1U,1.0,True,0.416,9,False,left,0.16646,0.2558,1.0891,0.8333,1.3728,2.3144,0.9416,A,0.27
101,0.49938,1.2,1,0.3246,0.29131,0.73242,101,2.41367,0.13,0.06658,0.56596,5,2D1U,2.0,False,0.433,9,False,right,-0.08323,0.1947,1.0279,0.8332,1.6696,2.3532,0.6836,A,0.27
102,0.49938,0.1,1,0.34124,0.30795,0.42447,102,1.99751,-0.15,-0.07491,0.42447,5,1D2U,2.0,True,0.308,13,True,right,0.16646,0.205,0.9049,0.7,1.1139,2.0636,0.9497,A,0.275
103,0.49938,0.1,1,0.4328,0.24969,0.77404,103,2.53852,0.17,0.08323,0.58261,5,2D1U,2.0,False,0.359,10,True,right,-0.08323,0.2984,1.1563,0.8579,1.8401,2.5318,0.6917,A,0.275
104,0.49938,1.2,1,0.44112,0.29131,0.40783,104,2.08076,-0.11,-0.05826,0.44112,5,1D2U,2.0,True,0.509,14,True,right,0.16646,0.3033,1.0119,0.7086,1.2038,2.1373,0.9334,A,0.27
105,0.49938,1.2,1,0.34957,0.23304,0.79901,105,2.32212,-0.11,-0.05826,0.44112,5,1D2U,1.0,False,0.425,14,True,left,-0.08323,0.2191,0.9273,0.7082,1.6359,2.3184,0.6824,A,0.27
106,0.49938,0.1,1,0.3246,0.3995,0.59093,106,2.42199,0.21,0.1082,0.60758,5,2D1U,1.0,True,0.275,10,False,left,0.16646,0.1867,1.0699,0.8832,1.445,2.3866,0.9416,A,0.275
107,0.49938,0.1,1,0.36621,0.44944,0.63255,107,2.55516,0.21,0.1082,0.60758,5,2D1U,1.0,True,0.433,10,False,left,-0.08323,0.2339,1.1173,0.8834,1.6589,2.3506,0.6917,A,0.275
108,0.49938,1.2,1,0.30795,0.28298,0.76572,108,2.2805,-0.15,-0.07491,0.42447,5,1D2U,1.0,False,0.383,15,True,left,0.16646,0.1714,0.8631,0.6916,1.4131,2.3463,0.9332,A,0.27
109,0.49938,1.2,1,0.36621,0.33292,0.40783,109,2.01417,-0.19,-0.09155,0.40783,5,1D2U,2.0,True,0.408,15,False,right,-0.08323,0.2294,0.9045,0.6751,1.2213,1.9044,0.6831,A,0.27
110,0.49938,0.1,2,0.34957,0.36621,0.59093,110,2.3887,0.17,0.08323,0.58261,5,2D1U,2.0,True,0.375,11,True,right,0.16646,1.5339,2.3922,0.8583,0.1339,1.0756,0.9416,A,0.275
111,0.49938,0.1,2,0.40783,0.28298,0.88224,111,2.65504,0.17,0.08323,0.58261,5,2D1U,2.0,True,0.334,11,True,right,-0.08323,1.7572,2.6147,0.8576,0.3148,1.0065,0.6917,A,0.275
112,0.49938,1.2,1,0.3995,0.38286,0.44112,112,2.13069,-0.19,-0.09155,0.40783,5,1D2U,2.0,True,0.383,15,False,right,0.16646,0.2651,0.9394,0.6743,1.1646,2.0977,0.933,A,0.27
113,0.49938,1.2,1,0.24137,0.35789,0.7241,113,2.24721,-0.15,-0.07491,0.42447,5,1D2U,1.0,False,0.408,16,True,left,-0.08323,0.1058,0.7974,0.6916,1.4309,2.114,0.6831,A,0.27
114,0.49938,0.1,2,0.4328,0.29963,0.59926,114,2.2389,-0.19,-0.09155,0.40783,5,1D2U,1.0,True,0.417,17,True,left,0.16646,1.6251,2.3167,0.6916,0.2169,1.1586,0.9417,A,0.275
115,0.49938,0.1,1,0.20808,0.30795,0.45777,115,2.03914,0.13,0.06658,0.56596,5,2D1U,1.0,True,0.35,11,False,left,-0.08323,0.0756,0.9171,0.8416,1.2839,1.9759,0.692,A,0.275
116,0.49938,1.2,1,0.42447,0.30795,1.0487,116,2.84646,0.13,0.06658,0.56596,5,2D1U,1.0,True,0.3,11,False,left,0.16646,0.2928,1.1264,0.8335,1.9595,2.8929,0.9333,A,0.27
117,0.49938,1.2,2,0.3995,0.3246,0.57429,117,2.33877,0.09,0.04162,0.541,5,2D1U,2.0,True,0.342,11,False,right,-0.08323,1.4311,2.2394,0.8083,0.3061,0.9894,0.6834,A,0.27
