,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
90,90,0.5,0.1,2,0.2667,0.3,0.4333,90,1.6833,-0.62,-0.3167,0.1833,5,1D3U,1.0,True,0.39,4,True,left
91,91,0.5,0.1,2,0.45,0.2667,0.6833,91,2.5833,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.401,2,False,right
92,92,0.5,0.1,1,0.4333,0.4333,0.8667,92,2.5166,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,1.717,8,True,right
93,93,0.5,0.1,1,0.4333,0.3833,0.7667,93,2.2666,-0.62,-0.3167,0.1833,5,1D3U,1.0,False,0.491,4,True,left
94,94,0.5,0.1,1,0.3333,0.3167,0.5833,94,2.2833,0.1,0.05,0.55,5,2D1U,2.0,False,0.64,4,True,right
95,95,0.5,0.1,1,0.3833,0.3,0.8,95,2.65,0.34,0.1667,0.6667,5,3D1U,1.0,True,0.568,3,True,left
96,96,0.5,0.1,2,0.3833,0.3167,0.6167,96,2.1334,-0.38,-0.1833,0.3167,5,1D2U,1.0,True,0.692,8,False,left
97,97,0.5,0.1,1,0.3333,0.3833,0.85,97,2.6333,0.14,0.0667,0.5667,5,2D1U,2.0,False,0.741,4,False,right
98,98,0.5,0.1,2,0.25,0.3667,0.55,98,1.8334,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.567,5,True,left
99,99,0.5,0.1,1,0.45,0.3167,0.5833,99,2.5167,0.34,0.1667,0.6667,5,3D1U,1.0,True,0.457,3,True,left
100,100,0.5,0.1,1,0.2167,0.3833,0.8333,100,2.25,-0.38,-0.1833,0.3167,5,1D2U,2.0,True,0.435,8,False,right
101,101,0.5,0.1,2,0.45,0.25,0.7,101,2.2333,-0.34,-0.1667,0.3333,5,1D2U,1.0,True,0.55,8,False,left
102,102,0.5,0.1,2,0.2167,0.3,0.4333,102,2.1167,0.34,0.1667,0.6667,5,3D1U,1.0,False,0.659,3,True,left
103,103,0.5,0.1,1,0.3167,0.4,0.4667,103,2.3667,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.875,4,True,left
104,104,0.5,0.1,2,0.2333,0.25,0.5,104,2.0666,0.18,0.0833,0.5833,5,2D1U,2.0,True,0.743,4,False,right
105,105,0.5,0.1,1,0.45,0.3333,0.7333,105,2.1833,-0.66,-0.3333,0.1667,5,1D3U,1.0,False,0.492,5,True,left
106,106,0.5,0.1,1,0.4167,0.4,0.6667,106,2.3167,-0.34,-0.1667,0.3333,5,1D2U,1.0,False,0.725,8,False,left
107,107,0.5,0.1,1,0.3,0.4167,0.4333,107,2.3333,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.324,4,True,left
108,108,0.5,0.1,2,0.2167,0.4,0.85,108,2.1167,-0.7,-0.35,0.15,5,1D3U,1.0,True,0.35,5,False,left
109,109,0.5,0.1,2,0.3167,0.2,0.4167,109,1.5834,-0.7,-0.35,0.15,5,1D3U,1.0,True,0.534,5,False,left
110,110,0.5,0.1,1,0.4167,0.4333,0.4667,110,2.4,0.18,0.0833,0.5833,5,2D1U,1.0,True,0.7,4,False,left
111,111,0.5,0.1,2,0.25,0.3167,0.4333,111,1.8167,-0.38,-0.1833,0.3167,5,1D2U,2.0,False,0.5,9,True,right
112,112,0.5,0.1,2,0.3,0.3333,0.7833,112,2.0666,-0.7,-0.35,0.15,5,1D3U,1.0,True,0.391,5,False,left
113,113,0.5,0.1,2,0.2167,0.45,0.45,113,1.7834,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.6,6,True,left
114,114,0.5,0.1,1,0.2833,0.2333,0.4,114,2.0999,0.38,0.1833,0.6833,5,3D1U,1.0,True,0.534,4,True,left
115,115,0.5,0.1,2,0.25,0.4333,0.6,115,2.35,0.14,0.0667,0.5667,5,2D1U,2.0,True,0.307,5,True,right
116,116,0.5,0.1,1,0.4333,0.45,0.7667,116,2.4333,-0.42,-0.2167,0.2833,5,1D2U,1.0,False,0.408,9,False,left
117,117,0.5,0.1,1,0.3833,0.2167,0.6,117,2.2667,0.14,0.0667,0.5667,5,2D1U,1.0,True,0.558,5,True,left
118,118,0.5,0.1,1,0.2833,0.2167,0.7,118,2.3667,0.34,0.1667,0.6667,5,3D1U,2.0,False,0.467,5,True,right
119,119,0.5,0.1,2,0.4333,0.3,0.6833,119,2.5999,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.573,6,True,right
120,120,0.5,0.1,2,0.4,0.4333,0.4,120,1.9,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.458,6,True,left
121,121,0.5,0.1,2,0.3167,0.4333,0.5167,121,2.0334,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,0.483,9,False,left
122,122,0.5,0.1,2,0.3833,0.3,0.8,122,2.6666,0.38,0.1833,0.6833,5,3D1U,2.0,True,0.425,6,True,right
123,123,0.5,0.1,2,0.3,0.3333,0.7,123,2.0,-0.66,-0.3333,0.1667,5,1D3U,1.0,True,0.468,6,True,left
124,124,0.5,0.1,1,0.2,0.2667,0.6333,124,1.7833,-0.62,-0.3167,0.1833,5,1D3U,1.0,False,0.691,6,False,left
125,125,0.5,0.1,2,0.25,0.25,0.7,125,1.9667,-0.46,-0.2333,0.2667,5,1D2U,1.0,True,1.175,9,False,left
