,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
136,136,0.5,0.1,2,0.3333,0.4,0.4667,136,2.0667,-0.26,-0.1333,0.3667,5,1D2U,1.0,True,0.717,6,False,left
137,137,0.5,0.1,1,0.4333,0.2333,0.7333,137,2.1499,-0.5,-0.25,0.25,5,1D3U,2.0,True,0.493,3,True,right
138,138,0.5,0.1,1,0.3833,0.3333,0.7167,138,2.55,0.22,0.1167,0.6167,5,2D1U,1.0,True,0.974,8,False,left
139,139,0.5,0.1,2,0.3167,0.35,0.4667,139,2.0001,-0.26,-0.1333,0.3667,5,1D2U,1.0,True,0.323,6,False,left
140,140,0.5,0.1,1,0.2667,0.3,0.8,140,2.25,-0.22,-0.1167,0.3833,5,1D2U,1.0,False,0.615,6,False,left
141,141,0.5,0.1,2,0.4333,0.3,0.6,141,2.7,0.74,0.3667,0.8667,5,3D1U,2.0,True,0.466,3,True,right
142,142,0.5,0.1,1,0.4167,0.3333,0.7833,142,2.2833,-0.5,-0.25,0.25,5,1D3U,2.0,True,0.5,3,True,right
143,143,0.5,0.1,1,0.4333,0.25,0.85,143,2.3,-0.46,-0.2333,0.2667,5,1D3U,2.0,True,0.467,4,True,right
144,144,0.5,0.1,2,0.25,0.2167,0.9,144,2.1334,-0.46,-0.2333,0.2667,5,1D3U,1.0,True,2.608,4,True,left
145,145,0.5,0.1,2,0.3667,0.4333,0.4333,145,2.1,-0.26,-0.1333,0.3667,5,1D2U,2.0,False,4.758,7,True,right
146,146,0.5,0.1,1,0.2833,0.2667,0.7333,146,2.6333,0.7,0.35,0.85,5,3D1U,1.0,True,0.491,3,False,left
147,147,0.5,0.1,1,0.25,0.2333,0.5667,147,1.8167,-0.46,-0.2333,0.2667,5,1D3U,2.0,True,0.516,4,True,right
148,148,0.5,0.1,2,0.3167,0.3333,0.6333,148,2.6333,0.7,0.35,0.85,5,3D1U,1.0,False,2.133,3,False,left
149,149,0.5,0.1,1,0.4,0.2333,0.4167,149,1.9,-0.3,-0.15,0.35,5,1D2U,1.0,False,3.017,7,False,left
150,150,0.5,0.1,1,0.2667,0.3,0.5667,150,1.9667,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,1.117,7,False,right
151,151,0.5,0.1,1,0.2333,0.3667,0.4,151,1.8333,-0.34,-0.1667,0.3333,5,1D2U,2.0,True,2.042,7,False,right
152,152,0.5,0.1,2,0.2,0.2667,0.75,152,2.0,-0.42,-0.2167,0.2833,5,1D3U,1.0,True,0.442,4,False,left
153,153,0.5,0.1,1,0.45,0.3,0.6667,153,2.2,-0.42,-0.2167,0.2833,5,1D3U,2.0,True,0.408,4,False,right
