,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
64,64,0.49853,1.2,2,0.38221,0.25757,0.63147,64,2.71699,0.9,0.44868,0.94721,5,lapse_rate,1.0,False,1.018,0,False,left,0.0,1.5117,2.4623,0.9505,0.379,0.8788,0.4997,V
65,65,0.49853,1.2,2,0.33235,0.24927,0.89736,65,2.55082,0.14,0.06647,0.57331,5,2D1U,1.0,False,0.625,1,True,left,0.0,1.7336,2.3083,0.5747,0.3329,0.8331,0.5002,A
66,66,0.49853,0.1,1,0.27419,0.29912,0.86412,66,2.70868,0.54,0.26588,0.77272,5,3D1U,1.0,True,0.476,0,False,left,0.0,0.2744,1.0491,0.7747,1.9162,2.4163,0.5001,V
67,67,0.49853,0.1,2,0.34066,0.42375,0.64809,67,2.85824,0.9,0.44868,0.94721,5,lapse_rate,2.0,True,2.892,0,False,right,0.0,1.4939,2.4437,0.9498,0.3434,0.8429,0.4996,A
68,68,0.49853,1.2,2,0.30743,0.21603,0.71456,68,2.11045,-0.26,-0.13294,0.3739,5,1D3U,1.0,True,0.517,0,False,left,0.0,1.5265,1.9006,0.3741,0.3096,0.809,0.4994,V
69,69,0.49853,0.1,2,0.21603,0.31574,0.48191,69,2.10214,0.18,0.0914,0.58993,5,2D1U,1.0,False,0.467,2,True,left,0.0,1.2021,1.7934,0.5913,0.2179,0.7175,0.4996,V
70,70,0.49853,1.2,1,0.27419,0.27419,0.44868,70,2.26831,0.54,0.26588,0.77272,5,3D1U,1.0,True,0.47,0,False,left,0.0,0.2749,1.0504,0.7754,1.4999,2.0,0.5001,A
71,71,0.49853,0.1,2,0.24096,0.25757,0.565,71,1.695,-0.74,-0.3739,0.13294,5,1D2U,1.0,True,0.468,6,True,left,0.0,1.3076,1.4412,0.1337,0.2409,0.7408,0.4999,V
72,72,0.49853,1.2,1,0.43206,0.3739,0.88905,72,3.14075,0.9,0.44868,0.94721,5,lapse_rate,1.0,True,1.037,0,False,left,0.0,0.4303,1.3799,0.9496,2.2723,2.7719,0.4996,V
73,73,0.49853,1.2,2,0.19941,0.40713,0.68133,73,2.1603,-0.26,-0.13294,0.3739,5,1D3U,1.0,True,0.593,0,False,left,0.0,1.3857,1.7611,0.3755,0.2023,0.7024,0.5001,A
