,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
240,240,0.49814,1.2,2,0.44002,0.37361,0.63098,240,2.53222,0.18,0.09133,0.58947,5,2D1U,2.0,True,0.341,17,False,right,0.0,1.572,2.164,0.592,0.4389,0.9381,0.4992,V
241,241,0.49814,0.1,1,0.37361,0.44833,0.79702,241,2.34957,-0.54,-0.27398,0.23247,5,1D3U,2.0,True,0.526,7,False,right,0.0,0.3716,0.6047,0.2331,1.4048,1.9052,0.5004,A
242,242,0.49814,1.2,2,0.32379,0.44002,0.41512,242,1.90954,-0.54,-0.27398,0.23247,5,1D3U,1.0,True,0.209,7,False,left,0.0,1.2408,1.474,0.2332,0.3241,0.8236,0.4995,A
243,243,0.49814,0.1,1,0.31549,0.29058,0.714,243,2.09219,-0.46,-0.23247,0.27398,5,1D2U,2.0,True,0.265,14,True,right,0.0,0.3139,0.5889,0.275,1.3057,1.806,0.5003,A
244,244,0.49814,1.2,2,0.42342,0.3487,0.43172,244,2.27484,0.14,0.06642,0.57286,5,2D1U,2.0,True,0.232,17,False,right,0.0,1.3608,1.9353,0.5744,0.4266,0.927,0.5004,V
245,245,0.49814,0.1,2,0.28228,0.32379,0.58116,245,2.25823,0.14,0.06642,0.57286,5,2D1U,2.0,True,0.401,17,False,right,0.0,1.3674,1.9417,0.5743,0.283,0.7838,0.5008,V
246,246,0.49814,1.2,1,0.33209,0.38191,0.88005,246,2.76468,0.34,0.16605,0.67249,5,3D1U,1.0,True,0.855,9,True,left,0.0,0.3339,1.0091,0.6752,1.8924,2.3925,0.5002,V
247,247,0.49814,0.1,1,0.357,0.3404,0.83023,247,2.57372,0.1,0.04981,0.54795,5,2D1U,2.0,False,0.259,17,False,right,0.0,0.3571,0.9078,0.5508,1.7413,2.2411,0.4998,A
248,248,0.49814,1.2,1,0.41512,0.38191,0.6974,248,2.56543,0.14,0.06642,0.57286,5,2D1U,2.0,False,0.884,18,True,right,0.0,0.4166,0.9918,0.5752,1.6921,2.1918,0.4997,V
249,249,0.49814,0.1,2,0.43172,0.25737,0.88005,249,2.34126,-0.46,-0.23247,0.27398,5,1D2U,1.0,True,0.301,14,True,left,0.0,1.8136,2.0892,0.2756,0.4304,0.9296,0.4992,A
250,250,0.49814,1.2,1,0.41512,0.32379,0.86344,250,2.77298,0.34,0.16605,0.67249,5,3D1U,2.0,False,0.463,9,True,right,0.0,0.4163,1.092,0.6757,1.9585,2.4587,0.5002,A
251,251,0.49814,0.1,2,0.3653,0.20756,0.77212,251,2.09219,-0.5,-0.24907,0.24907,5,1D3U,1.0,True,0.415,7,False,left,0.0,1.6393,1.8894,0.2501,0.3642,0.8647,0.5005,V
252,252,0.49814,1.2,2,0.43172,0.26567,0.83854,252,2.62354,0.18,0.09133,0.58947,5,2D1U,2.0,True,0.53,18,False,right,0.0,1.7753,2.3674,0.592,0.4339,0.9337,0.4998,V
253,253,0.49814,0.1,2,0.38191,0.21586,0.67249,253,2.45749,0.38,0.19095,0.68909,5,3D1U,1.0,False,0.656,10,True,left,0.0,1.5552,2.2464,0.6912,0.3798,0.8807,0.5008,V
254,254,0.49814,1.2,1,0.28228,0.24077,0.6974,254,2.43259,0.42,0.20756,0.714,5,3D1U,2.0,False,0.509,10,False,right,0.0,0.2854,1.0022,0.7168,1.7023,2.2013,0.499,V
255,255,0.49814,0.1,2,0.33209,0.27398,0.81363,255,2.16691,-0.5,-0.24907,0.24907,5,1D3U,1.0,True,0.53,7,False,left,0.0,1.6479,1.8983,0.2504,0.3312,0.8312,0.5,V
256,256,0.49814,1.2,1,0.3487,0.27398,0.83854,256,2.24994,-0.42,-0.20756,0.29058,5,1D2U,1.0,False,0.798,14,False,left,0.0,0.3456,0.6371,0.2915,1.4791,1.9786,0.4995,V
257,257,0.49814,0.1,2,0.31549,0.31549,0.78042,257,2.49901,0.18,0.09133,0.58947,5,2D1U,2.0,True,0.249,18,False,right,0.0,1.6026,2.1936,0.591,0.3193,0.8185,0.4992,V
258,258,0.49814,1.2,2,0.28228,0.19926,0.83854,258,2.39108,0.14,0.06642,0.57286,5,2D1U,2.0,True,1.957,19,True,right,0.0,1.6227,2.1973,0.5746,0.2806,0.7802,0.4996,A
259,259,0.49814,0.1,2,0.29888,0.41512,0.80533,259,2.74808,0.46,0.23247,0.73061,5,3D1U,2.0,True,0.358,10,False,right,0.0,1.6091,2.3427,0.7336,0.3009,0.8002,0.4993,V
260,260,0.49814,1.2,1,0.43172,0.357,0.6974,260,2.23333,-0.5,-0.24907,0.24907,5,1D3U,2.0,True,0.363,7,False,right,0.0,0.429,0.6794,0.2504,1.3795,1.8796,0.5001,A
261,261,0.49814,0.1,1,0.3404,0.23247,0.54795,261,1.89294,-0.46,-0.23247,0.27398,5,1D2U,2.0,True,0.42,15,True,right,0.0,0.341,0.6168,0.2758,1.167,1.6674,0.5004,V
262,262,0.49814,1.2,2,0.3487,0.40681,0.54795,262,2.07558,-0.46,-0.23247,0.27398,5,1D3U,1.0,True,0.842,7,False,left,0.0,1.4012,1.6755,0.2744,0.3513,0.8508,0.4995,V
263,263,0.49814,0.1,1,0.41512,0.29888,0.47323,263,1.95935,-0.46,-0.23247,0.27398,5,1D2U,2.0,True,0.332,15,True,right,0.0,0.4147,0.6897,0.275,1.1645,1.6649,0.5005,V
264,264,0.49814,1.2,2,0.43172,0.43172,0.62268,264,2.27484,-0.42,-0.20756,0.29058,5,1D2U,1.0,True,0.234,16,True,left,0.0,1.56,1.852,0.292,0.4351,0.9356,0.5004,A
265,265,0.49814,0.1,1,0.44002,0.43172,0.73061,265,2.8311,0.46,0.23247,0.73061,5,3D1U,2.0,False,0.973,10,False,right,0.0,0.4451,1.1775,0.7323,1.9121,2.4117,0.4996,V
266,266,0.49814,1.2,1,0.3404,0.31549,0.54795,266,2.27484,0.14,0.06642,0.57286,5,2D1U,2.0,False,0.318,19,True,right,0.0,0.3396,0.9144,0.5748,1.4638,1.965,0.5012,V
267,267,0.49814,0.1,1,0.26567,0.44002,0.76382,267,2.24163,-0.46,-0.23247,0.27398,5,1D3U,2.0,True,0.266,7,False,right,0.0,0.2633,0.538,0.2747,1.3044,1.8049,0.5005,V
268,268,0.49814,1.2,2,0.28228,0.32379,0.73891,268,2.1171,-0.46,-0.23247,0.27398,5,1D3U,1.0,True,0.483,7,False,left,0.0,1.5269,1.8011,0.2742,0.2844,0.7843,0.4999,A
269,269,0.49814,0.1,2,0.39851,0.25737,0.46493,269,2.20842,0.18,0.09133,0.58947,5,2D1U,1.0,False,0.349,20,True,left,0.0,1.3633,1.9549,0.5916,0.3966,0.8969,0.5003,A
270,270,0.49814,1.2,2,0.39021,0.24907,0.45663,270,1.88463,-0.42,-0.20756,0.29058,5,1D2U,1.0,True,0.317,16,True,left,0.0,1.3536,1.6452,0.2916,0.3945,0.8954,0.5009,A
271,271,0.49814,0.1,1,0.29888,0.41512,0.88835,271,2.8477,0.5,0.24907,0.74721,5,3D1U,1.0,True,0.217,10,False,left,0.0,0.3006,1.0514,0.7508,1.9427,2.4433,0.5005,V
272,272,0.49814,1.2,2,0.3487,0.24907,0.58116,272,2.42428,0.5,0.24907,0.74721,5,3D1U,2.0,True,0.272,10,False,right,0.0,1.4355,2.1866,0.7511,0.3521,0.8522,0.5001,V
273,273,0.49814,0.1,2,0.33209,0.44833,0.66419,273,2.24994,-0.38,-0.19095,0.30719,5,1D2U,1.0,True,0.231,16,False,left,0.0,1.5,1.8084,0.3084,0.3328,0.8329,0.5001,A
274,274,0.49814,1.2,1,0.32379,0.19926,0.64758,274,1.95935,-0.42,-0.20756,0.29058,5,1D3U,2.0,True,0.466,7,False,right,0.0,0.3248,0.6175,0.2926,1.2666,1.7671,0.5004,A
275,275,0.49814,0.1,2,0.24907,0.41512,0.74721,275,2.51561,0.22,0.10793,0.60607,5,2D1U,2.0,True,0.333,20,False,right,0.0,1.4995,2.1081,0.6086,0.2485,0.7494,0.5009,V
276,276,0.49814,1.2,1,0.24907,0.24907,0.88835,276,2.63184,0.5,0.24907,0.74721,5,3D1U,1.0,True,1.507,10,False,left,0.0,0.2512,1.0025,0.7513,1.8936,2.3936,0.5,A
277,277,0.49814,0.1,2,0.30719,0.31549,0.63928,277,2.49071,0.46,0.23247,0.73061,5,3D1U,2.0,True,0.182,11,True,right,0.0,1.4531,2.1859,0.7328,0.3106,0.811,0.5004,V
278,278,0.49814,1.2,2,0.28228,0.25737,0.61437,278,1.95935,-0.38,-0.19095,0.30719,5,1D2U,2.0,False,0.784,16,False,right,0.0,1.4021,1.7096,0.3075,0.2846,0.7842,0.4996,V
279,279,0.49814,0.1,1,0.20756,0.22416,0.63098,279,1.85142,-0.42,-0.20756,0.29058,5,1D2U,2.0,True,1.039,17,True,right,0.0,0.2081,0.5003,0.2921,1.1336,1.6336,0.5,V
280,280,0.49814,1.2,2,0.44002,0.24907,0.63098,280,2.10879,-0.42,-0.20756,0.29058,5,1D3U,1.0,True,0.292,7,False,left,0.0,1.5774,1.8692,0.2918,0.4438,0.9443,0.5005,V
281,281,0.49814,0.1,2,0.37361,0.24077,0.56456,281,2.28315,0.22,0.10793,0.60607,5,2D1U,2.0,True,0.337,20,False,right,0.0,1.4434,2.0511,0.6077,0.3764,0.8763,0.4999,V
282,282,0.49814,1.2,2,0.39851,0.22416,0.51475,282,2.36617,0.46,0.23247,0.73061,5,3D1U,2.0,True,0.24,11,True,right,0.0,1.4129,2.146,0.733,0.3963,0.8964,0.5,V
283,283,0.49814,0.1,2,0.40681,0.31549,0.40681,283,1.91783,-0.42,-0.20756,0.29058,5,1D2U,1.0,True,0.37,17,True,left,0.0,1.3122,1.6038,0.2916,0.4035,0.903,0.4996,V
284,284,0.49814,1.2,1,0.33209,0.3404,0.44833,284,2.20843,0.18,0.09133,0.58947,5,2D1U,2.0,False,0.28,21,True,right,0.0,0.3306,0.9225,0.5919,1.3725,1.8726,0.5,V
285,285,0.49814,0.1,1,0.37361,0.3487,0.44002,285,2.26654,0.22,0.10793,0.60607,5,2D1U,1.0,True,0.354,22,True,left,0.0,0.3768,0.9845,0.6078,1.4262,1.9258,0.4996,A
286,286,0.49814,1.2,2,0.357,0.357,0.46493,286,1.96765,-0.42,-0.20756,0.29058,5,1D3U,1.0,True,2.058,7,False,left,0.0,1.321,1.6126,0.2916,0.3538,0.8532,0.4994,V
287,287,0.49814,0.1,1,0.41512,0.23247,0.68079,287,2.55713,0.46,0.23247,0.73061,5,3D1U,1.0,True,0.441,11,True,left,0.0,0.4198,1.1531,0.7333,1.8369,2.3362,0.4993,A
288,288,0.49814,1.2,2,0.28228,0.26567,0.41512,288,2.06728,0.22,0.10793,0.60607,5,2D1U,2.0,True,0.401,22,True,right,0.0,1.2019,1.8101,0.6082,0.2842,0.7846,0.5003,V
289,289,0.49814,0.1,2,0.24907,0.27398,0.7223,289,2.05068,-0.38,-0.19095,0.30719,5,1D2U,1.0,True,0.393,18,True,left,0.0,1.4731,1.7815,0.3084,0.2474,0.7483,0.5009,A
290,290,0.49814,1.2,1,0.39851,0.22416,0.49814,290,1.92614,-0.38,-0.19095,0.30719,5,1D2U,2.0,True,0.392,18,True,right,0.0,0.3999,0.7087,0.3088,1.2085,1.7086,0.5001,A
291,291,0.49814,0.1,2,0.3487,0.44002,0.75551,291,2.34956,-0.38,-0.19095,0.30719,5,1D3U,1.0,True,0.341,7,False,left,0.0,1.6079,1.9164,0.3085,0.3494,0.8493,0.5,V
292,292,0.49814,1.2,1,0.42342,0.27398,0.44002,292,1.96765,-0.34,-0.16605,0.33209,5,1D2U,1.0,False,0.584,18,False,left,0.0,0.423,0.7555,0.3326,1.1979,1.6973,0.4994,A
293,293,0.49814,0.1,1,0.38191,0.43172,0.77212,293,2.39108,-0.38,-0.19095,0.30719,5,1D2U,1.0,False,0.3,19,True,left,0.0,0.381,0.6886,0.3076,1.4644,1.9639,0.4995,A
294,294,0.49814,1.2,1,0.38191,0.32379,0.89665,294,2.68996,0.18,0.09133,0.58947,5,2D1U,2.0,False,0.916,23,True,right,0.0,0.3805,0.9722,0.5917,1.8721,2.3719,0.4998,A
295,295,0.49814,0.1,1,0.39851,0.19926,0.78872,295,2.59863,0.42,0.20756,0.714,5,3D1U,1.0,True,0.526,11,False,left,0.0,0.3964,1.1131,0.7167,1.9051,2.4051,0.5,A
296,296,0.49814,1.2,1,0.41512,0.20756,0.52305,296,1.95106,-0.38,-0.19095,0.30719,5,1D3U,2.0,True,0.858,7,False,right,0.0,0.4174,0.7262,0.3087,1.251,1.7511,0.5001,A
297,297,0.49814,0.1,1,0.37361,0.24907,0.78042,297,2.20843,-0.38,-0.19095,0.30719,5,1D3U,2.0,True,0.316,7,False,right,0.0,0.3722,0.6812,0.309,1.464,1.9648,0.5008,A
298,298,0.49814,1.2,1,0.44833,0.29058,0.41512,298,1.98426,-0.34,-0.16605,0.33209,5,1D3U,2.0,True,0.765,7,False,right,0.0,0.4531,0.7861,0.333,1.2031,1.7032,0.5001,A
299,299,0.49814,0.1,1,0.39021,0.24907,0.75551,299,2.18351,-0.42,-0.20756,0.29058,5,1D2U,2.0,True,0.379,19,False,right,0.0,0.3931,0.6847,0.2917,1.4433,1.943,0.4997,A
300,300,0.49814,1.2,1,0.3404,0.29888,0.83854,300,2.26654,-0.42,-0.20756,0.29058,5,1D2U,2.0,True,0.655,19,False,right,0.0,0.3399,0.6322,0.2923,1.4733,1.9733,0.5,A
301,301,0.49814,0.1,1,0.39021,0.26567,0.714,301,2.58202,0.42,0.20756,0.714,5,3D1U,1.0,True,0.274,11,False,left,0.0,0.3883,1.1055,0.7172,1.8217,2.3224,0.5007,A
302,302,0.49814,1.2,2,0.33209,0.44833,0.88835,302,2.499,-0.34,-0.16605,0.33209,5,1D3U,1.0,True,0.968,7,False,left,0.0,1.7245,2.0594,0.3349,0.3334,0.833,0.4996,V
303,303,0.49814,0.1,1,0.3404,0.39851,0.85514,303,2.42428,-0.34,-0.16605,0.33209,5,1D3U,2.0,True,0.261,7,False,right,0.0,0.3383,0.672,0.3337,1.5299,2.0291,0.4992,V
304,304,0.49814,1.2,2,0.41512,0.30719,0.67249,304,2.24164,-0.3,-0.14944,0.3487,5,1D3U,1.0,True,1.093,7,False,left,0.0,1.5946,1.9443,0.3497,0.4194,0.9196,0.5002,V
305,305,0.49814,0.1,1,0.3653,0.21586,0.47323,305,2.26653,0.42,0.20756,0.714,5,3D1U,1.0,True,0.274,11,False,left,0.0,0.3641,1.0811,0.717,1.5555,2.0557,0.5002,A
306,306,0.49814,1.2,1,0.33209,0.42342,0.42342,306,2.02577,-0.3,-0.14944,0.3487,5,1D3U,2.0,True,0.223,7,False,right,0.0,0.3314,0.6816,0.3502,1.107,1.6066,0.4996,V
307,307,0.49814,0.1,1,0.22416,0.39851,0.53135,307,2.00086,-0.3,-0.14944,0.3487,5,1D3U,1.0,False,0.184,7,False,left,0.0,0.2243,0.5751,0.3508,1.1081,1.6084,0.5003,A
