,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue,VisualPSE
179,0.50024,0.1,1,0.21677,0.43354,0.86708,179,2.68462,0.33,0.16675,0.66699,5,2D1U,1.0,True,0.45,16,False,left,-0.45022,0.0761,1.0264,0.9503,1.9759,2.3094,0.3334,A,0.2835
180,0.50024,1.2,2,0.34183,0.56694,0.85875,180,2.57624,-0.39,-0.19176,0.30848,5,1D2U,1.0,True,0.299,15,False,left,0.45022,1.926,2.5174,0.5914,999,1.2093,-997.7907,A,0.2795
181,0.50024,1.2,1,0.36684,0.37518,0.71701,181,2.60125,0.29,0.14173,0.64198,5,2D1U,1.0,True,0.433,17,True,left,-0.45022,0.2221,1.1467,0.9246,1.9467,2.2805,0.3338,A,0.2795
182,0.50024,0.1,2,0.54193,0.40853,1.13388,182,3.22656,0.29,0.14173,0.64198,5,2D1U,1.0,False,0.374,17,True,left,0.45022,2.3998,3.3244,0.9246,0.1747,1.4083,1.2336,A,0.2835
183,0.50024,0.1,2,0.40019,0.21677,0.55026,183,2.33445,0.33,0.16675,0.66699,5,2D1U,2.0,True,0.417,18,True,right,-0.45022,1.2238,2.1739,0.9501,0.4825,0.8155,0.333,A,0.2835
184,0.50024,1.2,1,0.35851,0.45855,1.29229,184,2.93475,-0.35,-0.17508,0.32516,5,1D2U,2.0,True,0.366,15,False,right,0.45022,0.2186,0.8272,0.6086,1.7528,2.9853,1.2326,A,0.2795
185,0.50024,1.2,2,0.2001,0.35017,0.72535,185,2.10102,-0.35,-0.17508,0.32516,5,1D2U,2.0,False,0.459,15,False,right,-0.45022,1.1972,1.805,0.6078,0.2801,0.6131,0.333,A,0.2795
186,0.50024,0.1,2,0.34183,0.36684,0.90877,186,2.78467,0.33,0.16675,0.66699,5,2D1U,1.0,False,0.458,18,True,left,0.45022,1.9767,2.9266,0.9499,999,1.2103,-997.7897,A,0.2835
187,0.50024,0.1,2,0.36684,0.39185,0.80038,187,2.74297,0.37,0.18342,0.68366,5,2D1U,2.0,True,0.391,18,False,right,-0.45022,1.4401,2.4067,0.9667,0.4484,0.7819,0.3335,A,0.2835
188,0.50024,1.2,2,0.38352,0.39185,0.90877,188,2.86804,0.37,0.18342,0.68366,5,2D1U,1.0,False,0.799,18,False,left,0.45022,2.0133,2.9805,0.9672,0.0133,1.2464,1.2332,A,0.2795
189,0.50024,1.2,2,0.4252,0.25846,0.8254,189,2.31778,-0.39,-0.19176,0.30848,5,1D2U,2.0,False,0.933,16,True,right,-0.45022,1.5227,2.1136,0.5909,0.5055,0.839,0.3335,A,0.2795
190,0.50024,0.1,1,0.61696,0.54193,0.86708,190,3.23488,0.41,0.20843,0.70867,5,2D1U,2.0,False,0.416,18,False,right,0.45022,0.473,1.464,0.9911,1.964,3.1977,1.2336,A,0.2835
191,0.50024,0.1,2,0.30848,0.25846,0.79205,191,2.58458,0.45,0.22511,0.72535,5,2D1U,2.0,True,0.408,18,False,right,-0.45022,1.3778,2.3864,1.0086,0.3949,0.7276,0.3327,A,0.2835
192,0.50024,1.2,2,0.51692,0.60029,1.03383,192,2.93475,-0.43,-0.21677,0.28347,5,1D2U,1.0,True,0.392,16,False,left,0.45022,2.2758,2.8429,0.5671,0.1513,1.3845,1.2331,A,0.2795
