,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
70,0.4989,1.2,1,0.42406,0.29102,0.61531,70,2.31156,-0.038,-0.01663,0.48227,5,1U1D,2.0,True,0.141,5,True,right,0.0,0.0006400998681783676,2.3244918999262154,2.323851800058037,1.5160977002233267,2.0160790998488665,0.4999813996255398,
71,0.4989,0.1,1,0.42406,0.25776,0.8315,71,2.51112,-0.002,0.0,0.4989,5,1U1D,2.0,False,0.259,6,True,right,0.0,0.0007396996952593327,2.5238409000448883,2.523101200349629,1.7493111002258956,2.249656700063497,0.5003455998376012,
72,0.4989,0.1,1,0.37417,0.21619,0.59868,72,2.63585,0.9,0.44901,0.94791,5,lapse_rate,1.0,True,0.183,0,False,left,0.0,0.0007416000589728355,2.6392558999359608,2.638514299876988,1.9156216997653246,2.414615099783987,0.4989934000186622,
73,0.4989,1.2,1,0.2245,0.24113,0.65688,73,2.44459,0.646,0.32428,0.82318,5,2D1U,1.0,True,0.341,6,True,left,0.0,0.0007446999661624432,2.4492591000162065,2.448514400050044,1.6996824000962079,2.1991516002453864,0.4994692001491785,
74,0.4989,0.1,1,0.27439,0.44901,0.50721,74,1.99559,-0.466,-0.23282,0.26608,5,2U1D,2.0,True,0.184,4,False,right,0.0,0.0007293997332453728,1.9984543002210557,1.9977249004878104,1.0402589002624154,1.540422399993986,0.5001634997315705,
75,0.4989,1.2,1,0.35754,0.3326,0.87307,75,2.72731,0.338,0.1663,0.6652,5,1D1U,1.0,True,0.256,6,False,left,0.0,0.0006665000692009926,2.7232817001640797,2.7226152000948787,1.8900138000026345,2.389940599910915,0.4999267999082804,
76,0.4989,0.1,1,0.42406,0.38249,0.61531,76,2.40303,-0.038,-0.01663,0.48227,5,1U1D,2.0,True,1.395,7,True,right,0.0,0.0007412000559270382,2.4069783999584615,2.4062371999025345,1.5160572999157012,2.0152516001835465,0.4991943002678454,
77,0.4989,1.2,1,0.21619,0.3908,0.79824,77,2.5527,0.302,0.14967,0.64857,5,1D1U,2.0,False,0.47,6,False,right,0.0,0.0007362999022006989,2.5559916999191046,2.555255400016904,1.6637059999629855,2.1641283999197185,0.500422399956733,
78,0.4989,0.1,1,0.34091,0.29934,0.46564,78,1.87087,-0.466,-0.23282,0.26608,5,2U1D,2.0,True,0.115,4,False,right,0.0,0.0002608001232147217,1.8829226000234485,1.8826617999002337,1.0647530001588166,1.5653046001680195,0.500551600009203,
79,0.4989,1.2,1,0.23282,0.2245,0.73172,79,2.51112,0.646,0.32428,0.82318,5,2D1U,1.0,True,0.266,6,True,left,0.0,0.00026720017194747925,2.514972500037402,2.5147052998654544,1.7817604001611471,2.2816536999307573,0.49989329976961017,
80,0.4989,0.1,2,0.30765,0.44069,0.4989,80,1.79603,-0.9,-0.44901,0.04989,5,lapse_rate,1.0,True,0.255,0,False,left,0.0,0.0005382001399993896,1.8058818001300097,1.8053435999900103,0.2976318998262286,0.7986385999247432,0.5010067000985146,
81,0.4989,0.1,2,0.25776,0.43238,0.88139,81,2.12032,-0.9,-0.44901,0.04989,5,lapse_rate,1.0,True,0.283,0,False,left,0.0,0.0003359997645020485,2.131575200241059,2.131239200476557,0.24880800023674965,0.7486469000577927,0.499838899821043,
82,0.4989,0.1,2,0.36586,0.26608,0.43238,82,2.22842,0.338,0.1663,0.6652,5,1D1U,2.0,True,0.218,7,True,right,0.0,0.0006661997176706791,2.2316103000193834,2.2309441003017128,0.35639770003035665,0.8562310999259353,0.4998333998955786,
83,0.4989,1.2,2,0.34091,0.34091,0.69846,83,2.68573,0.61,0.30765,0.80655,5,2D1U,2.0,True,0.37,6,False,right,0.0,0.0007465998642146587,2.689698399975896,2.6889518001116812,0.3315298999659717,0.8312930003739893,0.49976310040801764,
84,0.4989,0.1,2,0.28271,0.27439,0.78992,84,2.12863,-0.43,-0.21619,0.28271,5,2U1D,1.0,True,0.754,4,False,left,0.0,0.0007559000514447689,2.1251604999415576,2.124404599890113,0.27494260016828775,0.7746631000190973,0.4997204998508096,
85,0.4989,1.2,2,0.35754,0.43238,0.85644,85,2.64416,-0.002,0.0,0.4989,5,1U1D,2.0,False,0.25,8,True,right,0.0,0.0007858998142182827,2.6573823001235723,2.656596400309354,0.3489117003045976,0.8500955002382398,0.5011837999336421,
86,0.4989,1.2,2,0.27439,0.35754,0.79824,86,2.87698,0.9,0.44901,0.94791,5,lapse_rate,2.0,True,0.26,0,False,right,0.0,0.0007554995827376842,2.8800607002340257,2.879305200651288,0.27199900010600686,0.7712751002982259,0.499276100192219,
87,0.4989,0.1,2,0.42406,0.34923,0.87307,87,2.95181,0.61,0.30765,0.80655,5,2D1U,2.0,True,0.222,6,False,right,0.0,0.0006869002245366573,2.956689199898392,2.9560022996738553,0.41475770017132163,0.9142273003235459,0.4994696001522243,
88,0.4989,1.2,2,0.43238,0.44069,0.39912,88,2.25336,-0.038,-0.01663,0.48227,5,1U1D,2.0,False,0.219,9,True,right,0.0,0.0007637003436684608,2.258581400383264,2.2578177000395954,0.42428839998319745,0.9236777001060545,0.4993893001228571,
89,0.4989,0.1,2,0.3326,0.37417,0.56542,89,2.41966,0.302,0.14967,0.64857,5,1D1U,2.0,True,0.259,8,True,right,0.0,0.0007626996375620365,2.423970100004226,2.423207400366664,0.3240072000771761,0.8236843002960086,0.4996771002188325,
90,0.4989,1.2,1,0.28271,0.37417,0.80655,90,2.24504,-0.43,-0.21619,0.28271,5,2U1D,2.0,True,0.674,4,False,right,0.0,0.00026689982041716576,2.247809300199151,2.247542400378734,1.3648450998589396,1.864517199806869,0.4996720999479294,
91,0.4989,0.1,1,0.24945,0.36586,0.7234,91,2.30325,-0.074,-0.03326,0.46564,5,1U1D,2.0,True,0.198,9,False,right,0.0,0.0014117998071014881,2.3076845998875797,2.306272800080478,1.4336893996223807,1.9335476998239756,0.49985830020159483,
92,0.4989,1.2,1,0.26608,0.25776,0.43238,92,1.75446,-0.394,-0.19956,0.29934,5,2U1D,2.0,True,0.113,4,False,right,0.0,0.0007230001501739025,1.7662320998497307,1.7655090996995568,0.9905878999270499,1.4911120999604464,0.5005242000333965,
93,0.4989,1.2,1,0.36586,0.44901,0.39912,93,2.6608,0.9,0.44901,0.94791,5,lapse_rate,1.0,True,0.172,0,False,left,0.0,0.0007182001136243343,2.666241499595344,2.6655232994817197,1.7077230997383595,2.2082883999682963,0.5005653002299368,
94,0.4989,0.1,1,0.36586,0.25776,0.7234,94,2.63584,0.574,0.29102,0.78992,5,2D1U,1.0,True,0.383,6,False,left,0.0,0.0007501998916268349,2.640766999684274,2.6400167997926474,1.8742263996973634,2.3735245997086167,0.49929820001125336,
95,0.4989,1.2,1,0.39912,0.42406,0.62362,95,2.57764,0.266,0.13304,0.63194,5,1D1U,1.0,True,0.199,8,False,left,0.0,0.0007433001883327961,2.580200199969113,2.57945689978078,1.6473122001625597,2.1474109003320336,0.5000987001694739,
96,0.4989,0.1,1,0.26608,0.24945,0.83981,96,2.15358,-0.394,-0.19956,0.29934,5,2U1D,2.0,True,0.274,4,False,right,0.0,0.00026030000299215317,2.1571337999776006,2.1568734999746084,1.3986871000379324,1.8986730999313295,0.4999859998933971,
97,0.4989,0.1,1,0.24945,0.21619,0.45732,97,2.36977,0.9,0.44901,0.94791,5,lapse_rate,2.0,False,0.259,0,False,right,0.0,0.000781400129199028,2.3825440001673996,2.3817626000382006,1.6490482003428042,2.149126900359988,0.500078700017184,
98,0.4989,1.2,1,0.40743,0.37417,0.70677,98,2.46954,-0.038,-0.01663,0.48227,5,1U1D,1.0,False,0.339,10,True,left,0.0,0.00041690003126859665,2.4669503001496196,2.466533400118351,1.591850799974054,2.0918840002268553,0.5000332002528012,
99,0.4989,0.1,1,0.26608,0.3326,0.78992,99,2.50281,0.23,0.11641,0.61531,5,1D1U,1.0,True,0.275,8,False,left,0.0,0.000741299707442522,2.5136206997558475,2.512879400048405,1.6720096999779344,2.1721128998324275,0.5001031998544931,
