,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
105,0.50108,0.1,1,0.24219,0.22548,0.47602,105,1.49488,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,0.711,4,FALSE,right,0,0.0002932,1.4989043,1.4986111,0.7570737,1.2569542,0.4998805,
106,0.50108,1.2,1,0.38416,0.21713,0.65975,106,2.03771,-0.456,-0.22548,0.27559,5,1D1U,2,TRUE,0.464,8,FALSE,right,0,0.000653,2.0583893,2.0577363,1.3081002,1.8085196,0.5004194,
107,0.50108,0.1,1,0.28394,0.36746,0.49273,107,2.04607,-0.192,-0.09186,0.40086,5,2D1U,1,FALSE,1.191,3,FALSE,left,0,0.0002788,2.0480692,2.0477904,1.1649526,1.6647603,0.4998077,
108,0.50108,0.1,1,0.42592,0.43427,0.42592,108,2.73924,0.9,0.45097,0.95205,5,lapse_rate,1,TRUE,0.345,0,FALSE,left,0,0.0002545,2.7497343,2.7494798,1.7908298,2.2906312,0.4998014,
109,0.50108,1.2,1,0.3424,0.25889,0.86853,109,2.05441,-0.828,-0.41756,0.08351,5,2U1D,1,FALSE,0.743,5,TRUE,left,0,0.0002536,2.0577886,2.057535,1.2832251,1.7833112,0.5000861,
110,0.50108,0.1,1,0.21713,0.37581,0.83513,110,2.08782,-0.684,-0.3424,0.15867,5,1U1D,1,FALSE,3.733,10,FALSE,left,0,0.0003526,2.0721064,2.0717538,1.1972162,1.6974346,0.5002184,
111,0.50108,1.2,1,0.37581,0.38416,0.41756,111,1.98761,-0.384,-0.19208,0.309,5,1D1U,1,FALSE,4.317,8,FALSE,left,0,0.0002834,1.9910702,1.9907868,1.0906983,1.5914083,0.50071,
112,0.50108,0.1,1,0.43427,0.25889,0.82678,112,2.07113,-0.9,-0.45097,0.05011,5,lapse_rate,2,TRUE,0.577,0,FALSE,right,0,0.0007324,2.0739814,2.073249,1.2990306,1.7986099,0.4995793,
113,0.50108,0.1,1,0.309,0.42592,0.77667,113,2.38013,-0.264,-0.13362,0.36746,5,2D1U,1,FALSE,1.571,3,FALSE,left,0,0.0002977,2.4082549,2.4079572,1.4414727,1.9410303,0.4995576,
114,0.50108,1.2,1,0.26724,0.39251,0.47602,114,1.68696,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,0.827,6,TRUE,right,0,0.0007294,1.6903728,1.6896434,0.7817866,1.2822163,0.5004297,
115,0.50108,0.1,1,0.20878,0.35075,0.6347,115,1.82058,-0.756,-0.37581,0.12527,5,1U1D,2,TRUE,0.431,10,FALSE,right,0,0.0002851,1.8411449,1.8408598,0.9579075,1.4580602,0.5001527,
116,0.50108,1.2,1,0.25889,0.20043,0.43427,116,2.34672,0.9,0.45097,0.95205,5,lapse_rate,2,FALSE,3.586,0,FALSE,right,0,0.0007652,2.365668,2.3649028,1.6322718,2.1323381,0.5000663,
117,0.50108,1.2,1,0.21713,0.38416,0.81843,117,2.19639,-0.456,-0.22548,0.27559,5,1D1U,2,TRUE,2.828,9,TRUE,right,0,0.000753,2.1979627,2.1972097,1.2978755,1.7984149,0.5005394,
118,0.50108,0.1,1,0.44262,0.31735,0.42592,118,1.73708,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,1.192,6,TRUE,right,0,0.0003019,1.7487823,1.748480401,0.9068856,1.4071477,0.5002621,
119,0.50108,1.2,1,0.33405,0.23384,0.44262,119,1.67026,-0.684,-0.3424,0.15867,5,1U1D,2,TRUE,0.896,11,TRUE,right,0,0.0003941,1.6739825,1.6735884,0.9236562,1.4235845,0.4999283,
120,0.50108,0.1,2,0.20043,0.3424,0.62635,120,2.00431,-0.336,-0.16703,0.33405,5,2D1U,2,FALSE,0.66,3,FALSE,right,0,0.000568,2.0073676,2.0067996,0.1907986,0.6908282,0.5000296,
121,0.50108,1.2,2,0.35075,0.27559,0.70151,121,2.12122,-0.408,-0.20043,0.29229,5,2D1U,2,FALSE,3.571,3,FALSE,right,0,0.0008036,2.1318577,2.1310541,0.3406798,0.8406887,0.5000089,
122,0.50108,0.1,2,0.43427,0.26724,0.75997,122,2.04607,-0.828,-0.41756,0.08351,5,2U1D,1,TRUE,1.392,7,TRUE,left,0,0.0003736,2.0492983,2.0489247,0.4241007,0.9243196,0.5002189,
123,0.50108,0.1,2,0.21713,0.21713,0.6514,123,2.53879,0.9,0.45097,0.95205,5,lapse_rate,2,TRUE,0.11,0,FALSE,right,0,0.0004755,2.5570944,2.5566189,0.2065432,0.7074801,0.5009369,
124,0.50108,1.2,2,0.22548,0.26724,0.86018,124,2.16298,-0.384,-0.19208,0.309,5,1D1U,2,FALSE,0.835,10,TRUE,right,0,0.0002571,2.175312,2.1750549,0.2170891,0.7176258,0.5005367,
125,0.50108,0.1,2,0.25889,0.26724,0.56789,125,1.78718,-0.612,-0.309,0.19208,5,1U1D,1,TRUE,1.208,11,FALSE,left,0,0.0007724,1.7738644,1.773092,0.2490207,0.749232,0.5002113,
126,0.50108,0.1,2,0.45097,0.3257,0.50108,126,1.82894,-0.9,-0.45097,0.05011,5,lapse_rate,1,TRUE,0.564,0,FALSE,left,0,0.0003375,1.8325232,1.8321857,0.4406065,0.9410247,0.5004182,
127,0.50108,1.2,2,0.41756,0.31735,0.6848,127,2.17968,-0.48,-0.24219,0.25889,5,2D1U,2,FALSE,0.813,3,FALSE,right,0,0.0002862,2.1827305,2.182444301,0.4077503,0.9083033,0.500553,
128,0.50108,0.1,2,0.33405,0.39251,0.56789,128,2.07112,-0.456,-0.22548,0.27559,5,1D1U,2,FALSE,0.644,11,TRUE,right,0,0.0002817,2.0741979,2.0739162,0.3238835,0.8244162,0.5005327,
129,0.50108,1.2,2,0.25889,0.30065,0.72656,129,1.87069,-0.828,-0.41756,0.08351,5,2U1D,1,TRUE,0.448,7,TRUE,left,0,0.0003,1.8833908,1.8830908,0.2501067,0.7497793,0.4996726,
130,0.50108,0.1,2,0.40921,0.33405,0.50943,130,1.98761,-0.54,-0.26724,0.23384,5,1U1D,1,TRUE,1.027,11,FALSE,left,0,0.0002835,1.9819418,1.9816583,0.3988856,0.8982207,0.4993351,
131,0.50108,1.2,2,0.3257,0.21713,0.84348,131,2.15463,-0.468,-0.23384,0.26724,5,1U1D,2,FALSE,0.571,11,FALSE,right,0,0.0008065,2.1578026,2.156996101,0.3162005,0.8165922,0.5003917,
132,0.50108,0.1,2,0.38416,0.28394,0.77667,132,2.07112,-0.756,-0.37581,0.12527,5,2U1D,1,TRUE,0.534,7,FALSE,left,0,0.0006508,2.0741024,2.0734516,0.3740986,0.8741408,0.5000422,
133,0.50108,1.2,2,0.21713,0.28394,0.6514,133,1.88739,-0.528,-0.26724,0.23384,5,1D1U,1,TRUE,0.479,11,FALSE,left,0,0.0002806,1.8816279,1.8813473,0.2072359,0.7065803,0.4993444,
134,0.50108,0.1,2,0.25889,0.25889,0.65975,134,1.90409,-0.552,-0.27559,0.22548,5,2D1U,2,FALSE,0.407,3,FALSE,right,0,0.0003008,1.8991507,1.8988499,0.249405,0.7492295,0.4998245,
135,0.50108,1.2,2,0.23384,0.25054,0.49273,135,2.43024,0.9,0.45097,0.95205,5,lapse_rate,2,TRUE,0.368,0,FALSE,right,0,0.0005611,2.4407809,2.4402198,0.2241752,0.7241449,0.4999697,
137,0.50108,1.2,2,0.309,0.20043,0.40921,137,1.54499,-0.756,-0.37581,0.12527,5,2U1D,2,FALSE,0.596,7,FALSE,right,0,0.0002631,1.549557,1.5492939,0.2994264,0.7998077,0.5003813,
138,0.50108,0.1,2,0.23384,0.27559,0.45097,138,1.69532,-0.54,-0.26724,0.23384,5,1U1D,2,FALSE,0.388,12,TRUE,right,0,0.00059,1.698302,1.697712,0.2230653,0.7236946,0.5006293,
139,0.50108,1.2,2,0.31735,0.36746,0.67645,139,2.05442,-0.624,-0.309,0.19208,5,2D1U,2,FALSE,0.456,3,FALSE,right,0,0.0003226,2.0645166,2.064194,0.3062951,0.8061212,0.4998261,
140,0.50108,0.1,2,0.44262,0.42592,0.71821,140,2.36342,-0.456,-0.22548,0.27559,5,1D1U,2,FALSE,1.924,12,TRUE,right,0,0.0006009,2.3659987,2.3653978,0.432639,0.9322582,0.4996192,
141,0.50108,1.2,2,0.25889,0.42592,0.89359,141,2.16299,-0.828,-0.41756,0.08351,5,2U1D,1,TRUE,0.461,8,TRUE,left,0,0.0006867,2.1663655,2.1656788,0.2502132,0.7496228,0.4994096,
142,0.50108,0.1,2,0.29229,0.40921,0.77667,142,2.21309,-0.528,-0.26724,0.23384,5,1D1U,2,FALSE,1.258,13,TRUE,right,0,0.0004956,2.2237378,2.2232422,0.2822453,0.782013,0.4997677,
143,0.50108,1.2,2,0.41756,0.26724,0.73491,143,2.11287,-0.612,-0.309,0.19208,5,1U1D,2,FALSE,0.602,12,FALSE,right,0,0.000719,2.1242813,2.1235623,0.4070721,0.9077366,0.5006645,
144,0.50108,0.1,2,0.35911,0.20043,0.6347,144,1.84564,-0.696,-0.35075,0.15032,5,2D1U,1,TRUE,0.63,3,FALSE,left,0,0.0004156,1.8476791,1.8472635,0.3480563,0.8478776,0.4998213,
145,0.50108,1.2,2,0.20043,0.22548,0.50943,145,1.51993,-0.828,-0.41756,0.08351,5,2U1D,2,FALSE,0.588,8,TRUE,right,0,0.0002879,1.5317719,1.531484,0.1906346,0.6902609,0.4996263,
146,0.50108,0.1,2,0.20043,0.22548,0.62635,146,1.71201,-0.684,-0.3424,0.15867,5,1U1D,2,FALSE,0.464,12,FALSE,right,0,0.0007892,1.7064444,1.7056552,0.1907662,0.6901069,0.4993407,
147,0.50108,1.2,2,0.31735,0.35075,0.71821,147,1.9375,-0.9,-0.45097,0.05011,5,2U1D,2,FALSE,0.781,8,FALSE,right,0,0.0002847,1.9485856,1.9483009,0.3068515,0.8064181,0.4995666,
148,0.50108,0.1,2,0.25889,0.309,0.47602,148,1.69531,-0.696,-0.35075,0.15032,5,2D1U,2,FALSE,0.351,3,FALSE,right,0,0.0002619,1.7070914,1.7068295,0.2482315,0.7488477,0.5006162,
149,0.50108,1.2,2,0.309,0.29229,0.6848,149,1.90409,-0.768,-0.38416,0.11692,5,2D1U,2,FALSE,0.62,3,FALSE,right,0,0.0003419,1.8994064,1.8990645,0.2991056,0.799269,0.5001634,
150,0.50108,0.1,1,0.39251,0.40921,0.85183,150,2.35506,-0.6,-0.30065,0.20043,5,1D1U,1,FALSE,1.672,13,FALSE,left,0,0.0007086,2.3568627,2.3561541,1.4321196,1.9317857,0.4996661,
151,0.50108,1.2,1,0.40921,0.44262,0.79337,151,2.19639,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,0.213,8,FALSE,right,0,0.000301,2.1987656,2.1984646,1.2405263,1.7402754,0.4997491,
152,0.50108,0.1,1,0.24219,0.29229,0.70986,152,1.82893,-0.84,-0.41756,0.08351,5,2D1U,2,TRUE,0.55,3,FALSE,right,0,0.0002736,1.8245973,1.8243237,1.0246485,1.5245015,0.499853,
153,0.50108,1.2,1,0.44262,0.27559,0.41756,153,1.80388,-0.672,-0.33405,0.16703,5,1D1U,2,TRUE,0.584,13,FALSE,right,0,0.0007487,1.8151265,1.8143778,1.0150787,1.5150489,0.4999702,
154,0.50108,0.1,1,0.3257,0.29229,0.6514,154,1.9709,-0.6,-0.30065,0.20043,5,1D1U,2,TRUE,0.925,14,TRUE,right,0,0.0002749,1.9657405,1.9654656,1.166218,1.6657019,0.4994839,
155,0.50108,1.2,1,0.43427,0.39251,0.77667,155,2.2298,-0.756,-0.37581,0.12527,5,1U1D,2,TRUE,0.446,12,FALSE,right,0,0.000307,2.2325144,2.2322074,1.3241194,1.8248981,0.5007787,
156,0.50108,0.1,1,0.39251,0.35075,0.56789,156,1.86234,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,0.342,8,FALSE,right,0,0.0006963,1.85749,1.8567937,0.9993227,1.4991753,0.4998526,
157,0.50108,1.2,1,0.40921,0.35911,0.62635,157,2.12959,-0.528,-0.26724,0.23384,5,1D1U,1,FALSE,0.331,14,FALSE,left,0,0.0002614,2.1404931,2.1402317,1.257262,1.7572413,0.4999793,
158,0.50108,0.1,1,0.42592,0.20878,0.6514,158,1.98761,-0.6,-0.30065,0.20043,5,1D1U,1,FALSE,0.727,15,TRUE,left,0,0.0003115,1.9901632,1.9898517,1.26521,1.7646695,0.4994595,
159,0.50108,1.2,1,0.35075,0.37581,0.64305,159,1.9542,-0.84,-0.41756,0.08351,5,2D1U,2,TRUE,1.187,3,FALSE,right,0,0.0006479,1.9666129,1.965965,1.0665575,1.5665288,0.4999713,
160,0.50108,0.1,1,0.39251,0.26724,0.87688,160,2.19638,-0.684,-0.3424,0.15867,5,1U1D,2,TRUE,2.194,13,TRUE,right,0,0.0002745,2.2072857,2.2070112,1.4156076,1.9159889,0.5003813,
161,0.50108,1.2,1,0.40921,0.42592,0.79337,161,2.32166,-0.612,-0.309,0.19208,5,1U1D,1,FALSE,0.509,13,FALSE,left,0,0.0007638,2.3084588,2.307695,1.3831587,1.8833024,0.5001437,
162,0.50108,0.1,1,0.3257,0.21713,0.81007,162,2.02101,-0.672,-0.33405,0.16703,5,1D1U,2,TRUE,0.815,15,FALSE,right,0,0.0007772,2.0329659,2.0321887,1.2915559,1.7913687,0.4998128,
163,0.50108,1.2,1,0.26724,0.35075,0.62635,163,1.86234,-0.768,-0.38416,0.11692,5,2D1U,2,TRUE,0.52,4,TRUE,right,0,0.0007879,1.8571422,1.8563543,0.9985797,1.498769,0.5001893,
164,0.50108,0.1,1,0.27559,0.41756,0.43427,164,1.71201,-0.828,-0.41756,0.08351,5,2U1D,1,FALSE,0.526,9,TRUE,left,0,0.0002959,1.7072064,1.7069105,0.7820035,1.2826219,0.5006184,
165,0.50108,1.2,1,0.25054,0.37581,0.81843,165,2.10453,-0.684,-0.3424,0.15867,5,1U1D,1,FALSE,0.733,14,TRUE,left,0,0.000736,2.0910835,2.0903475,1.2154286,1.7153629,0.4999343,
166,0.50108,0.1,1,0.28394,0.40086,0.6848,166,1.92079,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,1.18,10,TRUE,right,0,0.0007254,1.9247112,1.9239858,1.0079834,1.5084142,0.5004308,
167,0.50108,1.2,1,0.36746,0.35075,0.43427,167,1.70367,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,1.463,10,TRUE,right,0,0.0003041,1.7069135,1.7066094,0.8399628,1.3399071,0.4999443,
168,0.50108,0.1,1,0.33405,0.309,0.71821,168,2.06277,-0.6,-0.30065,0.20043,5,1D1U,1,FALSE,0.913,16,TRUE,left,0,0.000273,2.057779,2.057506,1.2412677,1.741187,0.4999193,
169,0.50108,1.2,1,0.45097,0.42592,0.90194,169,2.40518,-0.756,-0.37581,0.12527,5,1U1D,2,TRUE,1.711,14,FALSE,right,0,0.001191,2.415315,2.414124,1.465406,1.9655928,0.5001868,
170,0.50108,0.1,1,0.39251,0.31735,0.6347,170,1.96256,-0.768,-0.38416,0.11692,5,2D1U,2,TRUE,1.491,4,TRUE,right,0,0.0002761,1.9581772,1.9579011,1.1329898,1.6329316,0.4999418,
171,0.50108,1.2,1,0.23384,0.44262,0.74326,171,2.00431,-0.828,-0.41756,0.08351,5,2U1D,1,FALSE,0.737,11,TRUE,left,0,0.0002638,1.998737,1.9984732,1.048581,1.5486702,0.5000892,
172,0.50108,0.1,1,0.41756,0.24219,0.82678,172,2.03772,-0.9,-0.45097,0.05011,5,2U1D,2,TRUE,1.679,12,TRUE,right,0,0.000272,2.0489527,2.0486807,1.2825203,1.7826185,0.5000982,
173,0.50108,1.2,1,0.44262,0.40921,0.44262,173,1.9542,-0.684,-0.3424,0.15867,5,1U1D,1,FALSE,1.446,15,TRUE,left,0,0.0002715,1.9577846,1.9575131,1.0327099,1.5329606,0.5002507,
174,0.50108,0.1,1,0.31735,0.26724,0.59294,174,1.84564,-0.672,-0.33405,0.16703,5,1D1U,1,FALSE,1.845,17,TRUE,left,0,0.0002668,1.8582449,1.8579781,1.0663741,1.5661702,0.4997961,
175,0.50108,1.2,1,0.3257,0.20043,0.55954,175,1.73707,-0.696,-0.35075,0.15032,5,2D1U,2,TRUE,1.19,4,FALSE,right,0,0.0007055,1.7491558,1.7484503,1.0244851,1.5241713,0.4996862,
176,0.50108,0.1,1,0.30065,0.40086,0.60964,176,1.9375,-0.756,-0.37581,0.12527,5,1U1D,2,TRUE,0.929,16,TRUE,right,0,0.0003082,1.9498786,1.9495704,1.0247915,1.5249747,0.5001832,
177,0.50108,1.2,1,0.39251,0.38416,0.62635,177,2.06277,-0.684,-0.3424,0.15867,5,1U1D,2,TRUE,0.107,17,TRUE,right,0,0.0003072,2.0576722,2.057365,1.1661311,1.666122,0.4999909,
178,0.50108,0.1,1,0.27559,0.38416,0.82678,178,2.11288,-0.744,-0.37581,0.12527,5,1D1U,1,FALSE,1.085,17,FALSE,left,0,0.0003268,2.1246698,2.124343,1.2168479,1.7160565,0.4992086,
179,0.50108,1.2,1,0.30065,0.31735,0.50108,179,1.77048,-0.696,-0.35075,0.15032,5,2D1U,2,TRUE,0.541,4,FALSE,right,0,0.0007101,1.7645192,1.7638091,0.9393888,1.4393908,0.500002,
