,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
48,0.50267,0.1,2,0.27647,0.23458,0.57807,48,1.80124,-0.574,-0.28485,0.20945,5,3U1D,1.0,True,1.225,2,True,left,0.0,1.3578,1.5657,0.2079,0.2819,0.7833,0.5014,A
49,0.50267,1.2,1,0.27647,0.26809,0.67861,49,2.67254,0.89,0.44403,0.9467,5,3D1U,2.0,False,0.984,1,True,right,0.0,0.2817,1.2239,0.9422,1.8993,2.3992,0.4999,A
50,0.50267,1.2,1,0.30998,0.39376,0.70374,50,2.85685,0.9,0.45241,0.9467,5,lapse_rate,1.0,True,0.501,0,False,left,0.0,0.3176,1.2588,0.9412,1.9593,2.4594,0.5001,A
51,0.50267,0.1,2,0.26809,0.36863,0.55294,51,2.55525,0.726,0.36025,0.86292,5,2D1U,2.0,True,0.185,4,True,right,0.0,1.3211,2.18,0.8589,0.2715,0.7722,0.5007,A
52,0.50267,1.2,2,0.29323,0.41889,0.52781,52,1.79287,-0.9,-0.45241,0.05027,5,lapse_rate,1.0,True,1.501,0,False,left,0.0,1.325,1.3749,0.0499,0.2995,0.7993,0.4998,A
53,0.50267,1.2,2,0.31836,0.23458,0.82941,53,2.84848,0.926,0.46078,0.96346,5,3D1U,2.0,True,2.583,2,True,right,0.0,1.6502,2.6092,0.959,0.3251,0.8251,0.5,V
54,0.50267,0.1,1,0.44403,0.377,0.8713,54,2.51336,-0.37,-0.18431,0.31836,5,2U1D,2.0,True,0.116,1,False,right,0.0,0.4481,0.7643,0.3162,1.6306,2.1303,0.4998,A
55,0.50267,1.2,2,0.31836,0.41052,0.89643,55,2.9909,0.726,0.36025,0.86292,5,2D1U,2.0,True,0.384,4,True,right,0.0,1.711,2.5699,0.8589,0.3202,0.8194,0.4991,A
56,0.50267,0.1,2,0.35187,0.41052,0.43565,56,1.91016,-0.574,-0.28485,0.20945,5,3U1D,1.0,True,5.233,2,True,left,0.0,1.2871,1.4954,0.2082,0.3538,0.8543,0.5005,V
57,0.50267,1.2,2,0.38538,0.29323,0.85454,57,2.2704,-0.538,-0.26809,0.23458,5,3U1D,1.0,True,1.059,2,False,left,0.0,1.7408,1.9732,0.2324,0.3908,0.8899,0.4992,V
58,0.50267,0.1,1,0.33512,0.36025,0.6451,58,2.8066,0.926,0.46078,0.96346,5,3D1U,2.0,False,0.309,2,True,right,0.0,0.3406,1.2992,0.9586,1.9405,2.4406,0.5001,V
