,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
29,0.49741,1.2,2,0.33161,0.26528,0.44767,29,1.79067,-0.504,-0.2487,0.2487,5,1U1D,1.0,True,0.717,2,False,left,0.0,0.0002649002708494663,1.7914654999040067,1.7912005996331573,0.3248664001002908,0.8248434001579881,0.4999770000576973,
30,0.49741,0.1,1,0.32332,0.41451,0.86218,30,2.39587,-0.4,-0.19896,0.29845,5,2U1D,2.0,True,0.24,0,False,right,0.0,0.0007376000285148621,2.406501700170338,2.4057641001418233,1.4807690000161529,1.9804805000312626,0.4997115000151098,
31,0.49741,1.2,1,0.43109,0.20725,0.51399,31,2.23834,0.176,0.09119,0.5886,5,1D1U,2.0,False,2.431,2,False,right,0.0,0.00039089983329176903,2.256392899900675,2.256002000067383,1.530647600069642,2.0308956000953913,0.5002480000257492,
32,0.49741,0.1,1,0.28187,0.26528,0.8456,32,2.71088,0.648,0.32332,0.82072,5,2D1U,1.0,True,0.397,2,True,left,0.0,0.0006348998285830021,2.7240379001013935,2.7234030002728105,1.949233700055629,2.4495733003132045,0.5003396002575755,
33,0.49741,1.2,1,0.26528,0.26528,0.4228,33,1.50051,-0.9,-0.44767,0.04974,5,lapse_rate,2.0,True,0.174,0,False,right,0.0,0.00025690020993351936,1.499777200166136,1.4995202999562025,0.7327608000487089,1.232990600168705,0.5002298001199961,
34,0.49741,1.2,1,0.24041,0.43109,0.82901,34,2.27979,-0.432,-0.21554,0.28187,5,1U1D,2.0,True,0.519,2,False,right,0.0,0.0008153999224305153,2.290616299957037,2.2898009000346065,1.3487550998106599,1.8486784999258816,0.49992340011522174,
35,0.49741,0.1,1,0.4228,0.39793,0.59689,35,2.31296,-0.2,-0.09948,0.39793,5,2U1D,2.0,True,0.487,0,False,right,0.0,0.0007263999432325363,2.323568099644035,2.3228416997008026,1.4155063997022808,1.9153227997012436,0.4998163999989629,
36,0.49741,1.2,1,0.30674,0.22383,0.83731,36,2.81866,0.9,0.44767,0.95337,5,lapse_rate,2.0,False,0.998,0,False,right,0.0,0.0007422999478876591,2.815689600072801,2.8149473001249135,2.0986959002912045,2.598951400257647,0.5002554999664426,
37,0.49741,1.2,1,0.32332,0.4228,0.59689,37,2.66114,0.648,0.32332,0.82072,5,2D1U,1.0,True,0.549,2,True,left,0.0,0.0007941997610032558,2.6567572001367807,2.6559630003757775,1.7398561998270452,2.2397050000727177,0.49984880024567246,
38,0.49741,0.1,1,0.43109,0.3399,0.71295,38,2.37928,-0.2,-0.09948,0.39793,5,2U1D,2.0,True,0.313,0,False,right,0.0,0.000689199659973383,2.3888917001895607,2.3882025005295873,1.5394028001464903,2.039804700296372,0.5004019001498818,
39,0.49741,1.2,1,0.23212,0.43109,0.73782,39,2.22176,-0.36,-0.18238,0.32332,5,1U1D,2.0,True,0.411,2,False,right,0.0,0.00026120012626051903,2.2236731997691095,2.223411999642849,1.2905985000543296,1.7905742996372283,0.4999757995828986,
40,0.49741,0.1,2,0.2487,0.3399,0.81243,40,2.5202,0.248,0.12435,0.62176,5,1D1U,2.0,True,0.393,3,True,right,0.0,0.0005969000048935413,2.531502999830991,2.5309060998260975,0.24030499998480082,0.7402653996832669,0.49996039969846606,
41,0.49741,1.2,2,0.21554,0.38964,0.78756,41,2.67771,0.576,0.29016,0.78756,5,2D1U,2.0,True,0.483,2,False,right,0.0,0.0007406999357044697,2.673881799913943,2.6731410999782383,0.20755239995196462,0.7071313997730613,0.49957899982109666,
42,0.49741,0.1,2,0.31503,0.35648,0.88705,42,2.55338,-0.0,0.0,0.49741,5,2U1D,2.0,False,1.429,0,False,right,0.0,0.0002854997292160988,2.5562637001276016,2.5559782003983855,0.30665390007197857,0.8061873000115156,0.49953339993953705,
43,0.49741,1.2,2,0.27357,0.4228,0.89534,43,3.04249,0.9,0.44767,0.95337,5,lapse_rate,1.0,False,2.235,0,False,left,0.0,0.0007581999525427818,3.0487285000272095,3.0479703000746667,0.2655123001895845,0.7653707000426948,0.4998583998531103,
44,0.49741,1.2,2,0.20725,0.21554,0.4228,44,1.69948,-0.288,-0.14093,0.35648,5,1U1D,1.0,True,0.548,2,False,left,0.0,0.0008407998830080032,1.70583469979465,1.704993899911642,0.19761079968884587,0.6980173997581005,0.5004066000692546,
45,0.49741,0.1,2,0.29016,0.34819,0.71295,45,2.43731,0.176,0.09119,0.5886,5,1D1U,2.0,True,0.348,4,True,right,0.0,0.00026350002735853195,2.4566405001096427,2.456377000082284,0.2813053000718355,0.7813753997907043,0.5000700997188687,
46,0.49741,1.2,2,0.29016,0.37306,0.47254,46,2.07255,-0.12,-0.05803,0.43938,5,2U1D,1.0,True,1.361,1,True,left,0.0,0.00028820009902119637,2.0725987004116178,2.0723105003125966,0.2812013002112508,0.7814824003726244,0.5002811001613736,
47,0.49741,0.1,2,0.34819,0.21554,0.81243,47,2.66113,0.576,0.29016,0.78756,5,2D1U,2.0,True,0.374,2,False,right,0.0,0.0007092002779245377,2.6571264998055995,2.656417299527675,0.34023179998621345,0.8401135997846723,0.4998817997984588,
48,0.49741,1.2,2,0.4228,0.39793,0.51399,48,2.38757,0.104,0.04974,0.55544,5,1D1U,2.0,True,0.373,4,False,right,0.0,0.0002839001826941967,2.3901092000305653,2.389825299847871,0.4149344000034034,0.914725000038743,0.4997906000353396,
49,0.49741,1.2,2,0.4228,0.26528,0.77098,49,2.00621,-0.9,-0.44767,0.04974,5,lapse_rate,1.0,True,0.426,0,False,left,0.0,0.0008062999695539474,2.007354199886322,2.006547899916768,0.41577580012381077,0.915280600078404,0.4995047999545932,
50,0.49741,0.1,1,0.28187,0.2487,0.48083,50,1.89845,-0.216,-0.10777,0.38964,5,1U1D,2.0,True,0.293,2,False,right,0.0,0.0007962002418935299,1.8989137997850776,1.898117599543184,1.1491021998226643,1.6491256998851895,0.5000235000625253,
51,0.49741,1.2,1,0.36477,0.41451,0.52228,51,2.31296,0.032,0.01658,0.51399,5,1D1U,2.0,False,0.299,4,False,right,0.0,0.0005569998174905777,2.314733499661088,2.3141764998435974,1.398346799891442,1.8990263999439776,0.5006796000525355,
52,0.49741,0.1,1,0.20725,0.32332,0.66321,52,2.13057,-0.12,-0.05803,0.43938,5,2U1D,2.0,True,0.367,1,True,right,0.0,0.0004095998592674732,2.1329352003522217,2.1325256004929543,1.3077084003016353,1.807947900146246,0.5002394998446107,
53,0.49741,1.2,1,0.2487,0.20725,0.6715,53,2.37926,0.504,0.2487,0.7544,5,2D1U,1.0,True,1.296,2,False,left,0.0,0.0007035997696220875,2.398497600108385,2.397794000338763,1.6731115998700261,2.1737891999073327,0.5006776000373065,
54,0.49741,0.1,1,0.4228,0.41451,0.70466,54,2.47047,-0.144,-0.07461,0.43109,5,1U1D,1.0,False,2.265,2,False,left,0.0,0.0006396002136170864,2.4653507000766695,2.4647110998630524,1.5570342000573874,2.0570716997608542,0.5000374997034669,
55,0.49741,0.1,1,0.23212,0.30674,0.43938,55,1.52539,-0.9,-0.44767,0.04974,5,lapse_rate,2.0,True,0.235,0,False,right,0.0,0.0006776000373065472,1.5402679997496307,1.5395903997123241,0.7156690000556409,1.215865799691528,0.5001967996358871,
56,0.49741,1.2,1,0.43938,0.26528,0.71295,56,2.30466,-0.216,-0.10777,0.38964,5,1U1D,2.0,True,0.242,3,True,right,0.0,0.0006504002958536148,2.2983690998516977,2.297718699555844,1.5403259000740945,2.040718900039792,0.5003929999656975,
57,0.49741,1.2,1,0.33161,0.26528,0.68808,57,2.73575,0.9,0.44767,0.95337,5,lapse_rate,2.0,False,0.465,0,False,right,0.0,0.0007322998717427254,2.732186199631542,2.7314538997597992,1.973706299904734,2.473874299786985,0.500167999882251,
58,0.49741,0.1,1,0.31503,0.4228,0.5057,58,2.29638,0.104,0.04974,0.55544,5,1D1U,1.0,True,0.374,5,True,left,0.0,0.0006955000571906567,2.307190800085664,2.306495300028473,1.3738739001564682,1.8733741003088653,0.49950020015239716,
59,0.49741,1.2,1,0.37306,0.19896,0.89534,59,2.43731,-0.048,-0.02487,0.47254,5,2U1D,1.0,False,0.388,2,True,left,0.0,0.0005025002174079418,2.448236800264567,2.447734300047159,1.7395390998572111,2.2397083998657763,0.5001693000085652,
60,0.49741,0.1,2,0.40622,0.29016,0.87876,60,2.82695,0.504,0.2487,0.7544,5,2D1U,2.0,True,0.429,2,False,right,0.0,0.0002789003774523735,2.8326272000558674,2.832348299678415,0.3995056003332138,0.8996984004043043,0.5001928000710905,
61,0.49741,1.2,2,0.25699,0.24041,0.77927,61,2.48703,0.432,0.21554,0.71295,5,2D1U,1.0,False,1.761,2,False,left,0.0,0.0012444001622498035,2.49065629998222,2.48941189981997,0.24936640029773116,0.7492355001159012,0.49986909981817007,
62,0.49741,0.1,2,0.43109,0.25699,0.59689,62,2.21347,-0.144,-0.07461,0.43109,5,1U1D,2.0,False,1.513,4,True,right,0.0,0.0007893997244536877,2.223429400008172,2.222640000283718,0.42412020033225417,0.9236544002778828,0.49953419994562864,
63,0.49741,1.2,2,0.43109,0.20725,0.89534,63,2.47047,-0.12,-0.05803,0.43938,5,2U1D,1.0,True,2.107,3,True,left,0.0,0.0008169999346137047,2.482259599957615,2.4814426000230014,0.424100199714303,0.9241105997934937,0.5000104000791907,
64,0.49741,0.1,2,0.2487,0.20725,0.8456,64,2.75233,0.9,0.44767,0.95337,5,lapse_rate,2.0,True,0.34,0,False,right,0.0,0.0007478999905288219,2.7577853999100626,2.7570374999195337,0.24133059987798333,0.7415989995934069,0.5002683997154236,
65,0.49741,0.1,2,0.39793,0.43938,0.46425,65,2.31296,0.032,0.01658,0.51399,5,1D1U,2.0,True,0.172,6,True,right,0.0,0.0007522003725171089,2.31576559972018,2.315013399347663,0.3913602000102401,0.8916775998659432,0.5003173998557031,
66,0.49741,1.2,2,0.27357,0.41451,0.83731,66,2.41244,-0.216,-0.10777,0.38964,5,1U1D,1.0,True,0.324,5,True,left,0.0,0.0005429000593721867,2.4330628998577595,2.4325199997983873,0.266185799613595,0.7662713997997344,0.5000856001861393,
67,0.49741,0.1,2,0.24041,0.41451,0.82901,67,2.73574,0.504,0.2487,0.7544,5,2D1U,2.0,True,0.432,3,True,right,0.0,0.0006744000129401684,2.732013799715787,2.731339399702847,0.23294759960845113,0.7324313996359706,0.49948380002751946,
68,0.49741,1.2,2,0.43938,0.40622,0.47254,68,2.29638,-0.04,-0.01658,0.48083,5,1D1U,1.0,True,0.575,6,False,left,0.0,0.0007282998412847519,2.3077314998954535,2.3070032000541687,0.43308060010895133,0.933112199883908,0.5000315997749567,
