,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
74,0.49844,0.1,2,0.42367,0.29076,0.52336,74,2.43404,0.394,0.19938,0.69781,5,2D1U,1.0,False,0.309,2,True,left,0.0,1.4613,2.1611,0.6998,0.4361,0.937,0.5009,A
75,0.49844,1.2,2,0.39875,0.44029,0.66458,75,2.7331,0.47,0.2326,0.73104,5,3D1U,1.0,False,0.843,1,False,left,0.0,1.5746,2.3083,0.7337,0.4079,0.9078,0.4998,V
76,0.49844,0.1,1,0.43198,0.35721,0.39875,76,2.03529,-0.302,-0.14953,0.34891,5,2U1D,2.0,True,0.7,2,False,right,0.0,0.4374,0.7878,0.3505,1.1877,1.6878,0.5002,A
77,0.49844,1.2,2,0.20768,0.20768,0.69781,77,1.66145,-0.9,-0.44859,0.04984,5,lapse_rate,2.0,False,0.859,0,False,right,0.0,1.4149,1.4652,0.0503,0.2157,0.7161,0.5004,A
78,0.49844,1.2,2,0.26583,0.35721,0.85565,78,2.1682,-0.618,-0.30737,0.19107,5,3U1D,1.0,True,0.407,3,False,left,0.0,1.6269,1.8203,0.1934,0.2699,0.7712,0.5013,A
79,0.49844,0.1,2,0.42367,0.3406,0.67289,79,2.69987,0.53,0.26583,0.76427,5,3D1U,2.0,True,0.61,1,False,right,0.0,1.6072,2.3751,0.768,0.4331,0.932,0.4989,V
80,0.49844,1.2,2,0.38214,0.21599,0.86396,80,2.67496,0.43,0.21599,0.71443,5,2D1U,1.0,False,0.284,3,True,left,0.0,1.7558,2.4717,0.7159,0.3885,0.889,0.5005,A
81,0.49844,0.1,2,0.39044,0.34891,0.81412,81,2.41743,-0.266,-0.13292,0.36552,5,2U1D,1.0,True,0.384,2,False,left,0.0,1.7114,2.0783,0.3669,0.3948,0.8951,0.5003,V
82,0.49844,0.1,1,0.36552,0.39875,0.60643,82,1.91898,-0.9,-0.44859,0.04984,5,lapse_rate,2.0,True,0.299,0,False,right,0.0,0.3763,0.4263,0.05,1.0345,1.5348,0.5002,A
83,0.49844,1.2,1,0.41537,0.31568,0.75597,83,2.7165,0.466,0.2326,0.73104,5,2D1U,1.0,True,1.041,3,False,left,0.0,0.4193,1.1533,0.734,1.9111,2.4121,0.501,V
