,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
123,0.50069,0.1,2,0.41724,0.35883,0.42559,123,2.56187,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.475,3,False,right,0.0,1.3453,2.2036,0.8584,0.4201,0.9194,0.4993,A
124,0.50069,0.1,1,0.20862,0.27538,0.52573,124,2.46173,0.9,0.45062,0.95131,5,lapse_rate,1.0,True,0.366,0,False,left,0.0,0.2124,1.1632,0.9508,1.6873,2.1879,0.5006,V
125,0.50069,1.2,1,0.21697,0.45062,0.8929,125,2.24477,-0.64,-0.3171,0.18359,5,2U1D,2.0,True,0.233,10,True,right,0.0,0.2223,0.4047,0.1823,1.297,1.7969,0.4998,A
126,0.50069,0.1,1,0.35048,0.41724,0.87621,126,2.31152,-0.67,-0.33379,0.1669,5,3U1D,2.0,True,0.351,5,True,right,0.0,0.3573,0.5249,0.1676,1.4,1.8991,0.4991,A
127,0.50069,1.2,1,0.32545,0.3171,0.86787,127,2.77884,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.374,5,False,left,0.0,0.3268,1.0936,0.7667,1.9607,2.4608,0.5001,A
128,0.50069,0.1,2,0.44228,0.34214,0.45897,128,1.91098,-0.67,-0.33379,0.1669,5,3U1D,1.0,True,0.242,5,True,left,0.0,1.4097,1.5767,0.167,0.4521,0.9517,0.4995,A
129,0.50069,1.2,2,0.41724,0.40055,0.42559,129,1.95269,-0.586,-0.29207,0.20862,5,2U1D,1.0,True,0.343,10,False,left,0.0,1.345,1.5533,0.2083,0.42,0.921,0.501,V
130,0.50069,0.1,1,0.25035,0.25035,0.8178,130,2.67871,0.724,0.35883,0.85952,5,3D1U,1.0,True,0.366,3,False,left,0.0,0.2594,1.1179,0.8585,1.9343,2.4344,0.5001,V
131,0.50069,1.2,1,0.39221,0.45062,0.66759,131,2.06118,-0.9,-0.45062,0.05007,5,lapse_rate,2.0,True,0.209,0,False,right,0.0,0.3961,0.4457,0.0496,1.1116,1.6128,0.5012,V
132,0.50069,1.2,1,0.33379,0.23366,0.726,132,2.74545,0.9,0.45062,0.95131,5,lapse_rate,2.0,False,0.284,0,False,right,0.0,0.3358,1.2857,0.95,2.0115,2.5108,0.4993,V
133,0.50069,1.2,1,0.42559,0.29207,0.67593,133,2.08621,-0.616,-0.30876,0.19193,5,3U1D,2.0,True,0.267,6,True,right,0.0,0.4317,0.6243,0.1926,1.2995,1.7995,0.5,A
134,0.50069,0.1,2,0.22531,0.43393,0.62586,134,2.55352,0.532,0.26704,0.76773,5,2D1U,2.0,True,0.192,5,False,right,0.0,1.3564,2.1312,0.7747,0.2308,0.73,0.4992,V
135,0.50069,1.2,2,0.34214,0.33379,0.87621,135,2.91235,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.251,3,False,right,0.0,1.7249,2.5833,0.8585,0.3509,0.8499,0.499,V
136,0.50069,0.1,2,0.38386,0.25035,0.84283,136,2.18635,-0.586,-0.29207,0.20862,5,2U1D,1.0,True,0.292,10,False,left,0.0,1.7301,1.9382,0.2082,0.3889,0.8893,0.5004,A
137,0.50069,1.2,1,0.40055,0.37552,0.53407,137,2.55352,0.478,0.242,0.74269,5,2D1U,2.0,False,0.259,5,False,right,0.0,0.4024,1.1437,0.7414,1.677,2.1782,0.5012,A
138,0.50069,0.1,2,0.30876,0.38386,0.79276,138,2.82056,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.225,3,False,right,0.0,1.608,2.4411,0.8331,0.3163,0.816,0.4997,V
139,0.50069,0.1,2,0.3171,0.25869,0.60917,139,2.63696,0.9,0.45062,0.95131,5,lapse_rate,2.0,True,0.317,0,False,right,0.0,1.4294,2.3792,0.9497,0.3209,0.8213,0.5004,V
140,0.50069,1.2,2,0.37552,0.30041,0.4089,140,1.81918,-0.532,-0.26704,0.23366,5,2U1D,1.0,True,0.358,10,False,left,0.0,1.2888,1.5231,0.2342,0.3807,0.8817,0.5011,V
141,0.50069,0.1,2,0.40055,0.242,0.70097,141,2.03614,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,0.384,6,True,left,0.0,1.604,1.7953,0.1913,0.4032,0.903,0.4998,V
142,0.50069,1.2,2,0.22531,0.35048,0.8929,142,2.16131,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,1.001,6,True,left,0.0,1.6236,1.8151,0.1914,0.2313,0.731,0.4997,V
143,0.50069,0.1,1,0.37552,0.242,0.60083,143,1.9527,-0.532,-0.26704,0.23366,5,2U1D,2.0,True,0.334,10,False,right,0.0,0.3843,0.6171,0.2329,1.2165,1.7175,0.501,A
144,0.50069,1.2,1,0.43393,0.30876,0.67593,144,2.68704,0.532,0.26704,0.76773,5,2D1U,1.0,True,1.408,6,True,left,0.0,0.4417,1.2087,0.767,1.8839,2.3833,0.4994,A
145,0.50069,0.1,2,0.3171,0.242,0.75104,145,2.64532,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.326,3,False,right,0.0,1.5719,2.4049,0.833,0.3217,0.8221,0.5004,V
146,0.50069,1.2,1,0.22531,0.44228,0.47566,146,1.90263,-0.478,-0.242,0.25869,5,2U1D,1.0,False,0.483,10,False,left,0.0,0.2341,0.4932,0.2591,0.968,1.4683,0.5003,A
147,0.50069,0.1,1,0.242,0.242,0.60917,147,2.36159,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.391,6,True,left,0.0,0.2472,1.013,0.7658,1.6212,2.1213,0.5001,A
148,0.50069,1.2,1,0.30041,0.42559,0.74269,148,2.18635,-0.562,-0.28373,0.21697,5,3U1D,2.0,True,0.217,6,False,right,0.0,0.3031,0.5189,0.2158,1.2615,1.7607,0.4992,V
149,0.50069,0.1,1,0.38386,0.37552,0.80111,149,2.89567,0.67,0.33379,0.83449,5,3D1U,1.0,True,0.452,3,False,left,0.0,0.3903,1.2235,0.8332,2.0237,2.5246,0.5008,A
150,0.50069,1.2,1,0.20862,0.25035,0.66759,150,1.86091,-0.532,-0.26704,0.23366,5,2U1D,1.0,False,1.783,11,True,left,0.0,0.2123,0.4441,0.2318,1.1123,1.611,0.4987,A
151,0.50069,0.1,1,0.30876,0.22531,0.85952,151,2.63697,0.478,0.242,0.74269,5,2D1U,2.0,False,0.317,7,True,right,0.0,0.3122,1.0549,0.7427,1.912,2.413,0.501,A
152,0.50069,1.2,2,0.38386,0.20862,0.45062,152,2.35324,0.616,0.30876,0.80945,5,3D1U,1.0,False,0.383,3,False,left,0.0,1.3366,2.1447,0.8081,0.3852,0.8863,0.5012,A
153,0.50069,0.1,1,0.38386,0.26704,0.63421,153,1.99442,-0.586,-0.29207,0.20862,5,2U1D,2.0,True,0.293,11,False,right,0.0,0.3917,0.5989,0.2073,1.2332,1.7323,0.4991,A
154,0.50069,1.2,1,0.25035,0.22531,0.55911,154,2.30319,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.501,8,True,left,0.0,0.2554,1.023,0.7676,1.5806,2.0806,0.5001,A
155,0.50069,0.1,2,0.32545,0.25035,0.726,155,2.01946,-0.562,-0.28373,0.21697,5,3U1D,1.0,True,0.374,6,False,left,0.0,1.5562,1.7728,0.2166,0.3311,0.8319,0.5008,A
156,0.50069,1.2,1,0.30041,0.43393,0.40055,156,1.85255,-0.562,-0.28373,0.21697,5,3U1D,1.0,False,0.625,6,False,left,0.0,0.3053,0.5221,0.2168,0.9213,1.4223,0.501,V
157,0.50069,0.1,1,0.42559,0.35048,0.41724,157,1.88593,-0.616,-0.30876,0.19193,5,3U1D,2.0,True,0.352,7,True,right,0.0,0.4331,0.6241,0.1909,1.0406,1.5417,0.5011,A
158,0.50069,1.2,2,0.35883,0.30876,0.70931,158,2.06952,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,0.357,7,True,left,0.0,1.5696,1.761,0.1914,0.3621,0.8607,0.4986,A
159,0.50069,0.1,2,0.27538,0.41724,0.45897,159,1.8609,-0.586,-0.29207,0.20862,5,2U1D,1.0,True,0.601,11,False,left,0.0,1.2378,1.4455,0.2077,0.2795,0.7782,0.4986,V
160,0.50069,1.2,2,0.35048,0.35048,0.69262,160,2.662,0.532,0.26704,0.76773,5,2D1U,2.0,True,0.343,8,True,right,0.0,1.5538,2.3184,0.7647,0.3602,0.8603,0.5001,V
161,0.50069,0.1,2,0.39221,0.41724,0.70097,161,2.8456,0.67,0.33379,0.83449,5,3D1U,1.0,False,0.458,4,True,left,0.0,1.5962,2.4299,0.8336,0.3959,0.8969,0.5011,A
162,0.50069,1.2,2,0.25869,0.32545,0.50069,162,2.32821,0.478,0.242,0.74269,5,2D1U,2.0,True,0.292,9,True,right,0.0,1.2641,2.0057,0.7416,0.2639,0.7628,0.4989,V
163,0.50069,0.1,1,0.39221,0.25869,0.55911,163,2.57022,0.724,0.35883,0.85952,5,3D1U,1.0,True,0.399,4,False,left,0.0,0.4016,1.2594,0.8577,1.8174,2.3183,0.5009,A
164,0.50069,1.2,2,0.3171,0.41724,0.73435,164,2.8289,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.285,4,False,right,0.0,1.5563,2.4155,0.8592,0.3233,0.823,0.4997,A
165,0.50069,0.1,1,0.20028,0.25035,0.88456,165,2.02781,-0.616,-0.30876,0.19193,5,3U1D,2.0,True,0.358,7,True,right,0.0,0.2083,0.4001,0.1918,1.2831,1.7833,0.5001,V
166,0.50069,1.2,2,0.26704,0.43393,0.45897,166,1.89429,-0.532,-0.26704,0.23366,5,2U1D,2.0,False,1.025,12,True,right,0.0,1.2283,1.4612,0.2328,0.2686,0.7686,0.5,A
167,0.50069,0.1,2,0.34214,0.3171,0.47566,167,1.84421,-0.586,-0.29207,0.20862,5,2U1D,1.0,True,0.352,13,True,left,0.0,1.3271,1.5354,0.2083,0.3526,0.8519,0.4993,A
168,0.50069,1.2,2,0.32545,0.36717,0.45897,168,1.86925,-0.562,-0.28373,0.21697,5,3U1D,2.0,False,0.818,8,True,right,0.0,1.2897,1.506,0.2164,0.3315,0.8324,0.5009,A
169,0.50069,0.1,1,0.28373,0.242,0.88456,169,2.65367,0.478,0.242,0.74269,5,2D1U,1.0,True,0.41,9,True,left,0.0,0.2921,1.0341,0.742,1.9176,2.4167,0.4992,A
170,0.50069,1.2,2,0.242,0.34214,0.484,170,2.42835,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.342,4,False,right,0.0,1.2344,2.0927,0.8582,0.2516,0.7517,0.5001,A
171,0.50069,0.1,2,0.27538,0.25035,0.49235,171,2.35326,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.326,5,True,right,0.0,1.2712,2.1039,0.8326,0.2788,0.7798,0.501,A
172,0.50069,1.2,2,0.20862,0.37552,0.87621,172,2.15297,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,0.325,9,True,left,0.0,1.5896,1.7812,0.1916,0.214,0.7147,0.5006,A
173,0.50069,0.1,2,0.41724,0.44228,0.726,173,2.29483,-0.586,-0.29207,0.20862,5,2U1D,1.0,True,0.2,13,True,left,0.0,1.6498,1.8585,0.2086,0.4245,0.9248,0.5003,V
174,0.50069,1.2,2,0.4089,0.23366,0.50069,174,2.47843,0.67,0.33379,0.83449,5,3D1U,2.0,True,1.149,5,True,right,0.0,1.4134,2.2466,0.8331,0.4137,0.9128,0.4992,A
175,0.50069,0.1,2,0.36717,0.21697,0.76773,175,2.56187,0.424,0.20862,0.70931,5,2D1U,2.0,True,0.841,9,False,right,0.0,1.638,2.3458,0.7079,0.3709,0.8714,0.5005,V
176,0.50069,1.2,1,0.27538,0.29207,0.61752,176,2.39497,0.424,0.20862,0.70931,5,2D1U,1.0,True,0.468,9,False,left,0.0,0.2815,0.9901,0.7086,1.6058,2.1065,0.5007,A
177,0.50069,0.1,1,0.41724,0.35883,0.45062,177,2.56187,0.67,0.33379,0.83449,5,3D1U,1.0,True,0.225,5,True,left,0.0,0.4196,1.2538,0.8341,1.7026,2.2034,0.5009,V
178,0.50069,1.2,2,0.4089,0.32545,0.55076,178,2.59525,0.616,0.30876,0.80945,5,3D1U,1.0,False,0.634,5,False,left,0.0,1.4609,2.2696,0.8087,0.4108,0.9106,0.4997,V
179,0.50069,0.1,2,0.38386,0.37552,0.53407,179,1.98607,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,0.234,9,True,left,0.0,1.423,1.6152,0.1922,0.391,0.8902,0.4992,V
180,0.50069,1.2,2,0.30876,0.30041,0.60917,180,2.40331,0.37,0.18359,0.68428,5,2D1U,2.0,True,0.325,9,False,right,0.0,1.4218,2.1048,0.683,0.3137,0.8135,0.4998,A
181,0.50069,0.1,2,0.23366,0.30041,0.71766,181,1.98608,-0.532,-0.26704,0.23366,5,2U1D,1.0,True,0.3,14,True,left,0.0,1.4554,1.6885,0.2331,0.2387,0.7381,0.4994,A
182,0.50069,1.2,2,0.25869,0.20862,0.45897,182,1.66063,-0.532,-0.26704,0.23366,5,2U1D,1.0,True,2.008,14,True,left,0.0,1.2207,1.4559,0.2352,0.2629,0.7636,0.5007,A
183,0.50069,0.1,1,0.23366,0.40055,0.65924,183,2.47842,0.37,0.18359,0.68428,5,2D1U,1.0,True,0.342,9,False,left,0.0,0.2393,0.9223,0.683,1.5816,2.0816,0.5,V
184,0.50069,1.2,2,0.36717,0.28373,0.75938,184,2.1029,-0.616,-0.30876,0.19193,5,3U1D,1.0,True,0.375,9,True,left,0.0,1.6315,1.8232,0.1917,0.3724,0.8724,0.5,V
185,0.50069,0.1,2,0.23366,0.36717,0.50904,185,2.44505,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.267,6,True,right,0.0,1.2443,2.078,0.8338,0.2356,0.7357,0.5001,A
186,0.50069,1.2,2,0.25869,0.42559,0.58414,186,2.0278,-0.478,-0.242,0.25869,5,2U1D,1.0,True,0.599,14,False,left,0.0,1.3449,1.6022,0.2573,0.2614,0.7605,0.4991,V
187,0.50069,0.1,1,0.23366,0.27538,0.63421,187,2.47843,0.67,0.33379,0.83449,5,3D1U,1.0,True,0.201,6,True,left,0.0,0.2417,1.0761,0.8344,1.7085,2.2095,0.501,V
188,0.50069,1.2,1,0.32545,0.25869,0.87621,188,2.21973,-0.478,-0.242,0.25869,5,2U1D,2.0,True,0.384,14,False,right,0.0,0.3287,0.5877,0.259,1.4628,1.9622,0.4994,A
189,0.50069,0.1,1,0.20028,0.20862,0.71766,189,1.84422,-0.562,-0.28373,0.21697,5,3U1D,2.0,True,0.599,10,True,right,0.0,0.2085,0.4255,0.217,1.142,1.6425,0.5005,V
190,0.50069,1.2,2,0.26704,0.30876,0.75938,190,2.49511,0.316,0.15855,0.65924,5,2D1U,1.0,False,0.375,9,False,left,0.0,1.5333,2.1925,0.6593,0.2755,0.7751,0.4996,A
191,0.50069,0.1,2,0.39221,0.40055,0.49235,191,2.62029,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.351,6,True,right,0.0,1.3889,2.2229,0.8339,0.3975,0.8977,0.5003,A
192,0.50069,1.2,1,0.40055,0.25869,0.70931,192,2.08621,-0.562,-0.28373,0.21697,5,3U1D,2.0,True,0.634,10,True,right,0.0,0.4053,0.6224,0.2171,1.3303,1.8311,0.5008,A
193,0.50069,0.1,1,0.38386,0.37552,0.70931,193,2.26145,-0.424,-0.20862,0.29207,5,2U1D,2.0,True,0.743,14,False,right,0.0,0.3895,0.6809,0.2914,1.3888,1.8886,0.4998,V
194,0.50069,1.2,1,0.20862,0.28373,0.76773,194,2.44505,0.37,0.18359,0.68428,5,2D1U,2.0,False,0.584,10,True,right,0.0,0.2162,0.9005,0.6843,1.6671,2.1664,0.4993,V
195,0.50069,0.1,2,0.23366,0.25869,0.60083,195,2.40332,0.616,0.30876,0.80945,5,3D1U,1.0,False,0.392,7,True,left,0.0,1.3386,2.1462,0.8076,0.2379,0.7381,0.5003,A
196,0.50069,1.2,1,0.36717,0.4089,0.8178,196,2.31153,-0.562,-0.28373,0.21697,5,3U1D,2.0,True,0.392,10,True,right,0.0,0.3742,0.5912,0.217,1.4081,1.9067,0.4987,A
197,0.50069,0.1,2,0.242,0.36717,0.53407,197,1.936,-0.424,-0.20862,0.29207,5,2U1D,1.0,True,0.275,14,False,left,0.0,1.2815,1.5734,0.2919,0.2484,0.7487,0.5004,A
198,0.50069,1.2,1,0.20862,0.3171,0.70931,198,1.97772,-0.508,-0.25035,0.242,5,3U1D,1.0,False,0.542,10,False,left,0.0,0.216,0.4579,0.2419,1.167,1.666,0.4991,A
199,0.50069,0.1,1,0.22531,0.22531,0.44228,199,2.1029,0.424,0.20862,0.70931,5,2D1U,1.0,True,0.343,10,False,left,0.0,0.2285,0.9359,0.7074,1.3785,1.8774,0.4989,A
200,0.50069,1.2,1,0.43393,0.42559,0.75104,200,2.82056,0.424,0.20862,0.70931,5,2D1U,2.0,False,0.425,10,False,right,0.0,0.4416,1.1498,0.7082,1.901,2.3997,0.4988,A
201,0.50069,0.1,2,0.29207,0.23366,0.726,201,2.58691,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.309,8,True,right,0.0,1.5276,2.3605,0.8328,0.3022,0.8015,0.4992,V
202,0.50069,1.2,2,0.33379,0.21697,0.56745,202,1.83587,-0.562,-0.28373,0.21697,5,3U1D,1.0,True,0.451,11,True,left,0.0,1.4048,1.6208,0.216,0.3383,0.8374,0.4991,V
203,0.50069,0.1,2,0.22531,0.35048,0.45897,203,1.75242,-0.562,-0.28373,0.21697,5,3U1D,1.0,True,0.8,11,True,left,0.0,1.1923,1.4093,0.217,0.2338,0.7337,0.5,A
204,0.50069,1.2,1,0.38386,0.34214,0.50904,204,2.57022,0.67,0.33379,0.83449,5,3D1U,2.0,False,0.267,8,True,right,0.0,0.3908,1.2241,0.8333,1.7325,2.2329,0.5005,A
205,0.50069,0.1,1,0.44228,0.43393,0.66759,205,2.78718,0.478,0.242,0.74269,5,2D1U,1.0,True,0.293,10,False,left,0.0,0.4493,1.1909,0.7417,1.8578,2.3574,0.4997,A
206,0.50069,1.2,1,0.242,0.21697,0.484,206,1.76076,-0.37,-0.18359,0.3171,5,2U1D,2.0,True,0.433,14,False,right,0.0,0.2491,0.566,0.3169,1.0488,1.5487,0.4999,V
207,0.50069,0.1,1,0.26704,0.42559,0.40055,207,1.81084,-0.562,-0.28373,0.21697,5,3U1D,2.0,True,0.292,11,True,right,0.0,0.2739,0.4907,0.2168,0.8909,1.3914,0.5005,V
208,0.50069,1.2,1,0.22531,0.40055,0.75938,208,2.62862,0.478,0.242,0.74269,5,2D1U,2.0,False,0.301,10,False,right,0.0,0.2324,0.974,0.7416,1.7331,2.2322,0.4991,V
209,0.50069,0.1,2,0.36717,0.30876,0.726,209,2.76214,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.284,8,False,right,0.0,1.5975,2.4561,0.8585,0.3738,0.8727,0.4989,A
210,0.50069,1.2,1,0.30876,0.30876,0.50904,210,1.94435,-0.37,-0.18359,0.3171,5,2U1D,2.0,True,0.268,14,False,right,0.0,0.3121,0.6296,0.3175,1.1378,1.6379,0.5001,A
211,0.50069,0.1,1,0.35883,0.22531,0.40055,211,1.82752,-0.316,-0.15855,0.34214,5,2U1D,2.0,True,0.391,14,False,right,0.0,0.3629,0.7052,0.3422,1.1044,1.6056,0.5012,A
212,0.50069,1.2,2,0.30041,0.20028,0.61752,212,2.38663,0.532,0.26704,0.76773,5,2D1U,2.0,True,0.291,10,False,right,0.0,1.4246,2.1909,0.7663,0.3074,0.8075,0.5001,V
213,0.50069,0.1,1,0.3171,0.22531,0.71766,213,2.52849,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.433,10,False,left,0.0,0.3248,1.0902,0.7655,1.807,2.3079,0.5009,V
214,0.50069,1.2,2,0.38386,0.37552,0.66759,214,2.16966,-0.508,-0.25035,0.242,5,3U1D,1.0,True,0.258,12,True,left,0.0,1.5558,1.7971,0.2414,0.3885,0.8891,0.5006,V
215,0.50069,0.1,1,0.25035,0.27538,0.87621,215,2.76215,0.724,0.35883,0.85952,5,3D1U,1.0,True,0.116,8,False,left,0.0,0.2555,1.1136,0.8581,1.9889,2.4895,0.5006,V
216,0.50069,1.2,2,0.20028,0.30041,0.43393,216,1.77745,-0.316,-0.15855,0.34214,5,2U1D,1.0,True,1.192,14,False,left,0.0,1.1372,1.4803,0.3431,0.2037,0.7046,0.5008,A
217,0.50069,0.1,2,0.23366,0.36717,0.66759,217,2.01111,-0.508,-0.25035,0.242,5,3U1D,1.0,True,0.333,12,True,left,0.0,1.4047,1.6462,0.2414,0.2388,0.7385,0.4997,V
218,0.50069,1.2,1,0.35048,0.25869,0.53407,218,1.88593,-0.508,-0.25035,0.242,5,3U1D,2.0,True,0.45,12,True,right,0.0,0.3539,0.5964,0.2425,1.1291,1.6297,0.5006,A
219,0.50069,0.1,1,0.25869,0.30876,0.74269,219,2.178,-0.262,-0.13352,0.36717,5,2U1D,2.0,True,0.201,14,False,right,0.0,0.2616,0.6277,0.3662,1.3704,1.8706,0.5002,A
220,0.50069,1.2,1,0.34214,0.28373,0.44228,220,2.31153,0.478,0.242,0.74269,5,2D1U,2.0,False,0.633,11,True,right,0.0,0.348,1.0898,0.7418,1.5324,2.0315,0.4991,A
221,0.50069,0.1,2,0.21697,0.21697,0.76773,221,2.56188,0.724,0.35883,0.85952,5,3D1U,2.0,True,0.341,8,False,right,0.0,1.4938,2.3519,0.858,0.227,0.7265,0.4995,V
222,0.50069,1.2,1,0.32545,0.38386,0.64255,222,2.21972,-0.262,-0.13352,0.36717,5,2U1D,1.0,False,0.583,14,False,left,0.0,0.3345,0.7005,0.366,1.3426,1.8421,0.4995,V
223,0.50069,0.1,1,0.34214,0.44228,0.55911,223,2.18636,-0.316,-0.15855,0.34214,5,2U1D,2.0,True,0.266,15,True,right,0.0,0.3504,0.692,0.3416,1.2509,1.7503,0.4994,V
224,0.50069,1.2,1,0.42559,0.28373,0.69262,224,2.67036,0.532,0.26704,0.76773,5,2D1U,2.0,False,0.383,12,True,right,0.0,0.4318,1.1976,0.7659,1.8895,2.39,0.5005,V
225,0.50069,0.1,2,0.4089,0.25869,0.52573,225,1.96939,-0.454,-0.22531,0.27538,5,3U1D,1.0,True,0.45,12,False,left,0.0,1.4428,1.7181,0.2753,0.4189,0.9182,0.4993,V
226,0.50069,1.2,2,0.4089,0.32545,0.6509,226,2.72043,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.201,9,True,right,0.0,1.5691,2.4019,0.8327,0.4183,0.919,0.5007,V
227,0.50069,0.1,2,0.29207,0.32545,0.79276,227,2.70373,0.586,0.29207,0.79276,5,2D1U,2.0,True,0.333,12,False,right,0.0,1.593,2.3851,0.7921,0.3008,0.8015,0.5007,V
228,0.50069,1.2,2,0.25869,0.28373,0.69262,228,2.01111,-0.454,-0.22531,0.27538,5,3U1D,1.0,True,0.583,12,False,left,0.0,1.4574,1.7317,0.2743,0.267,0.7648,0.4978,A
229,0.50069,0.1,1,0.21697,0.39221,0.78442,229,2.23643,-0.316,-0.15855,0.34214,5,2U1D,2.0,True,0.217,15,True,right,0.0,0.2242,0.5658,0.3416,1.3489,1.8484,0.4994,A
230,0.50069,1.2,2,0.33379,0.35048,0.44228,230,2.46173,0.67,0.33379,0.83449,5,3D1U,2.0,True,0.267,9,True,right,0.0,1.2829,2.1164,0.8336,0.3419,0.8415,0.4996,A
231,0.50069,0.1,2,0.22531,0.39221,0.4089,231,2.31987,0.586,0.29207,0.79276,5,2D1U,2.0,True,0.167,12,False,right,0.0,1.138,1.9293,0.7914,0.2288,0.7288,0.5,V
232,0.50069,1.2,1,0.44228,0.36717,0.75938,232,2.90401,0.67,0.33379,0.83449,5,3D1U,1.0,True,0.367,9,True,left,0.0,0.4466,1.2797,0.8331,2.0384,2.5385,0.5001,V
233,0.50069,0.1,2,0.32545,0.40055,0.82614,233,2.32821,-0.454,-0.22531,0.27538,5,3U1D,1.0,True,0.259,12,False,left,0.0,1.6547,1.9297,0.275,0.3292,0.8289,0.4996,V
234,0.50069,1.2,1,0.34214,0.22531,0.71766,234,2.15297,-0.262,-0.13352,0.36717,5,2U1D,2.0,True,0.275,16,True,right,0.0,0.3485,0.7159,0.3674,1.4321,1.9316,0.4995,V
235,0.50069,0.1,2,0.40055,0.30041,0.55911,235,2.12793,-0.262,-0.13352,0.36717,5,2U1D,1.0,True,0.599,16,True,left,0.0,1.4631,1.8297,0.3666,0.4054,0.9047,0.4993,V
236,0.50069,1.2,1,0.39221,0.40055,0.55076,236,2.61194,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.342,13,True,left,0.0,0.4009,1.1676,0.7667,1.7174,2.2181,0.5008,V
237,0.50069,0.1,2,0.3171,0.37552,0.484,237,2.44504,0.532,0.26704,0.76773,5,2D1U,2.0,True,0.242,13,True,right,0.0,1.3014,2.0693,0.7679,0.3182,0.8192,0.501,A
238,0.50069,1.2,1,0.26704,0.3171,0.69262,238,2.07786,-0.4,-0.20028,0.30041,5,3U1D,2.0,True,0.467,12,False,right,0.0,0.2767,0.576,0.2993,1.2684,1.7677,0.4992,V
239,0.50069,0.1,1,0.43393,0.33379,0.41724,239,2.07786,-0.208,-0.10014,0.39221,5,2U1D,2.0,True,0.584,16,False,right,0.0,0.4372,0.8279,0.3907,1.2446,1.7447,0.5001,A
240,0.50069,1.2,1,0.242,0.20862,0.42559,240,1.76911,-0.208,-0.10014,0.39221,5,2U1D,2.0,True,0.358,16,False,right,0.0,0.2449,0.6361,0.3911,1.0605,1.5606,0.5001,A
241,0.50069,0.1,1,0.35048,0.4089,0.55076,241,2.62028,0.616,0.30876,0.80945,5,3D1U,1.0,True,0.517,9,False,left,0.0,0.3556,1.1639,0.8082,1.7139,2.214,0.5001,A
242,0.50069,1.2,2,0.39221,0.3171,0.60917,242,2.62862,0.616,0.30876,0.80945,5,3D1U,2.0,True,0.25,9,False,right,0.0,1.5074,2.3174,0.81,0.3999,0.8992,0.4992,V
243,0.50069,0.1,2,0.4089,0.32545,0.50904,243,2.16967,-0.154,-0.0751,0.42559,5,2U1D,2.0,False,0.5,16,False,right,0.0,1.4268,1.8514,0.4246,0.4185,0.9181,0.4997,A
244,0.50069,1.2,2,0.3171,0.32545,0.76773,244,2.65366,0.478,0.242,0.74269,5,2D1U,1.0,False,0.583,13,False,left,0.0,1.5921,2.3333,0.7412,0.3252,0.825,0.4998,V
245,0.50069,0.1,1,0.25869,0.20028,0.60917,245,2.33656,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.492,14,True,left,0.0,0.2686,1.0345,0.7659,1.6428,2.1429,0.5001,V
246,0.50069,1.2,2,0.44228,0.4089,0.49235,246,2.14463,-0.4,-0.20028,0.30041,5,3U1D,1.0,True,1.375,12,False,left,0.0,1.4421,1.7427,0.3006,0.4509,0.9512,0.5003,V
247,0.50069,0.1,1,0.26704,0.25035,0.52573,247,2.31154,0.532,0.26704,0.76773,5,2D1U,1.0,True,0.342,14,True,left,0.0,0.2748,1.0411,0.7664,1.5656,2.0659,0.5002,V
248,0.50069,1.2,1,0.26704,0.25035,0.43393,248,1.75242,-0.4,-0.20028,0.30041,5,3U1D,2.0,True,0.368,12,False,right,0.0,0.2737,0.5727,0.299,1.0062,1.5066,0.5004,A
249,0.50069,0.1,2,0.43393,0.28373,0.79276,249,2.33656,-0.346,-0.17524,0.32545,5,3U1D,1.0,True,0.534,12,False,left,0.0,1.7326,2.0577,0.3251,0.4404,0.94,0.4996,A
